num_of_agents,num_of_items_per_agent,L,random_valuation,D,num_of_items,greedy_approximation,greedy_approximation_to_total,greedy_approximation_to_MMS,weak_greedy_approximation,weak_greedy_approximation_to_total,weak_greedy_approximation_to_MMS
12,60,6,uniform_distribution_low,78,720,27869,7,91,27864,7,91
12,60,7,uniform_distribution_low,90,720,26924,7,93,26922,7,93
12,60,8,uniform_distribution_low,102,720,28283,7,93,28272,7,93
12,60,9,uniform_distribution_low,114,720,29535,7,94,29529,7,94
12,64,1,uniform_distribution_low,18,768,21561,5,66,21561,5,66
12,64,2,uniform_distribution_low,30,768,25518,6,79,25518,6,79
12,64,3,uniform_distribution_low,42,768,26627,7,85,26625,7,85
12,64,4,uniform_distribution_low,54,768,27567,7,88,27564,7,88
12,64,5,uniform_distribution_low,66,768,28536,7,90,28530,7,90
12,64,6,uniform_distribution_low,78,768,28570,7,92,28566,7,91
12,64,7,uniform_distribution_low,90,768,28949,7,93,28945,7,93
12,64,8,uniform_distribution_low,102,768,28853,7,93,28848,7,93
12,64,9,uniform_distribution_low,114,768,29697,7,93,29682,7,93
12,68,1,uniform_distribution_low,18,816,21961,5,66,21961,5,66
12,68,2,uniform_distribution_low,30,816,27246,6,79,27246,6,79
12,68,3,uniform_distribution_low,42,816,27828,7,85,27828,7,85
12,68,4,uniform_distribution_low,54,816,30513,7,88,30508,7,88
12,68,5,uniform_distribution_low,66,816,31615,7,90,31615,7,90
12,68,6,uniform_distribution_low,78,816,31492,7,92,31488,7,91
12,68,7,uniform_distribution_low,90,816,31558,7,92,31549,7,92
12,68,8,uniform_distribution_low,102,816,32386,7,93,32384,7,93
12,68,9,uniform_distribution_low,114,816,32027,7,93,32022,7,93
12,72,1,uniform_distribution_low,18,864,24372,5,66,24372,5,66
12,72,2,uniform_distribution_low,30,864,29812,6,79,29812,6,79
12,72,3,uniform_distribution_low,42,864,30093,7,85,30093,7,85
12,72,4,uniform_distribution_low,54,864,32681,7,88,32680,7,88
12,72,5,uniform_distribution_low,66,864,32479,7,90,32475,7,90
12,72,6,uniform_distribution_low,78,864,32325,7,91,32322,7,91
12,72,7,uniform_distribution_low,90,864,33769,7,92,33754,7,92
12,72,8,uniform_distribution_low,102,864,32367,7,93,32360,7,93
12,72,9,uniform_distribution_low,114,864,32895,7,94,32877,7,94
12,76,1,uniform_distribution_low,18,912,25161,5,66,25161,5,66
12,76,2,uniform_distribution_low,30,912,30228,6,79,30228,6,79
12,76,3,uniform_distribution_low,42,912,32385,7,85,32385,7,85
12,76,4,uniform_distribution_low,54,912,33420,7,88,33420,7,88
12,76,5,uniform_distribution_low,66,912,35066,7,90,35065,7,90
12,76,6,uniform_distribution_low,78,912,35596,7,92,35586,7,92
12,76,7,uniform_distribution_low,90,912,35114,7,92,35105,7,92
12,76,8,uniform_distribution_low,102,912,36261,7,93,36256,7,93
12,76,9,uniform_distribution_low,114,912,34693,7,94,34677,7,94
14,4,1,uniform_distribution_low,21,56,1258,4,62,1258,4,62
14,4,2,uniform_distribution_low,35,56,1199,4,67,1198,4,67
14,4,3,uniform_distribution_low,49,56,880,2,39,855,2,38
14,4,4,uniform_distribution_low,63,56,0,0,0,0,0,0
14,4,5,uniform_distribution_low,77,56,0,0,0,0,0,0
14,4,6,uniform_distribution_low,91,56,0,0,0,0,0,0
14,4,7,uniform_distribution_low,105,56,0,0,0,0,0,0
14,4,8,uniform_distribution_low,119,56,0,0,0,0,0,0
14,4,9,uniform_distribution_low,133,56,0,0,0,0,0,0
14,8,1,uniform_distribution_low,21,112,2776,4,65,2776,4,65
14,8,2,uniform_distribution_low,35,112,3085,5,75,3082,5,75
14,8,3,uniform_distribution_low,49,112,3063,5,82,3060,5,82
14,8,4,uniform_distribution_low,63,112,3259,6,84,3256,5,83
14,8,5,uniform_distribution_low,77,112,2761,5,71,2745,5,71
14,8,6,uniform_distribution_low,91,112,2147,3,55,2124,3,54
14,8,7,uniform_distribution_low,105,112,959,1,23,903,1,21
14,8,8,uniform_distribution_low,119,112,1,0,0,0,0,0
14,8,9,uniform_distribution_low,133,112,0,0,0,0,0,0
14,12,1,uniform_distribution_low,21,168,3633,4,66,3633,4,66
14,12,2,uniform_distribution_low,35,168,4435,5,79,4432,5,79
14,12,3,uniform_distribution_low,49,168,5091,5,82,5088,5,82
14,12,4,uniform_distribution_low,63,168,5444,6,84,5444,6,84
14,12,5,uniform_distribution_low,77,168,4881,6,88,4875,6,88
14,12,6,uniform_distribution_low,91,168,5168,6,88,5160,6,88
14,12,7,uniform_distribution_low,105,168,5148,6,84,5138,6,84
14,12,8,uniform_distribution_low,119,168,4517,5,75,4488,5,75
14,12,9,uniform_distribution_low,133,168,3236,3,54,3204,3,54
14,16,1,uniform_distribution_low,21,224,5153,4,66,5153,4,66
14,16,2,uniform_distribution_low,35,224,6924,5,79,6924,5,79
14,16,3,uniform_distribution_low,49,224,6600,6,84,6597,6,84
14,16,4,uniform_distribution_low,63,224,7155,6,87,7152,6,86
14,16,5,uniform_distribution_low,77,224,6634,5,82,6625,5,82
14,16,6,uniform_distribution_low,91,224,6999,6,89,6990,6,89
14,16,7,uniform_distribution_low,105,224,7503,6,91,7490,6,90
14,16,8,uniform_distribution_low,119,224,6977,6,90,6968,6,90
14,16,9,uniform_distribution_low,133,224,6800,6,87,6786,6,87
14,20,1,uniform_distribution_low,21,280,6515,4,66,6515,4,66
14,20,2,uniform_distribution_low,35,280,7952,5,79,7948,5,79
14,20,3,uniform_distribution_low,49,280,8875,6,84,8871,6,84
14,20,4,uniform_distribution_low,63,280,8736,6,87,8732,6,87
14,20,5,uniform_distribution_low,77,280,8894,6,89,8890,6,89
14,20,6,uniform_distribution_low,91,280,8371,6,86,8352,6,86
14,20,7,uniform_distribution_low,105,280,8953,6,87,8939,6,87
14,20,8,uniform_distribution_low,119,280,9192,6,91,9184,6,91
14,20,9,uniform_distribution_low,133,280,8693,6,92,8685,6,92
14,24,1,uniform_distribution_low,21,336,8106,4,66,8106,4,66
14,24,2,uniform_distribution_low,35,336,9529,5,79,9528,5,79
14,24,3,uniform_distribution_low,49,336,10513,6,85,10509,6,85
14,24,4,uniform_distribution_low,63,336,10695,6,87,10688,6,87
14,24,5,uniform_distribution_low,77,336,11078,6,90,11075,6,90
14,24,6,uniform_distribution_low,91,336,11088,6,91,11070,6,90
14,24,7,uniform_distribution_low,105,336,10800,6,89,10787,6,89
14,24,8,uniform_distribution_low,119,336,10972,6,87,10952,6,87
14,24,9,uniform_distribution_low,133,336,10583,6,91,10566,6,91
14,28,1,uniform_distribution_low,21,392,9577,4,66,9577,4,66
14,28,2,uniform_distribution_low,35,392,10914,5,79,10914,5,79
14,28,3,uniform_distribution_low,49,392,12162,6,85,12159,6,85
14,28,4,uniform_distribution_low,63,392,12620,6,87,12616,6,87
14,28,5,uniform_distribution_low,77,392,12706,6,89,12700,6,89
14,28,6,uniform_distribution_low,91,392,12626,6,90,12618,6,90
14,28,7,uniform_distribution_low,105,392,13218,6,91,13209,6,91
14,28,8,uniform_distribution_low,119,392,13094,6,89,13072,6,89
14,28,9,uniform_distribution_low,133,392,12190,6,86,12159,6,86
14,32,1,uniform_distribution_low,21,448,10476,4,66,10476,4,66
14,32,2,uniform_distribution_low,35,448,12870,5,79,12870,5,79
14,32,3,uniform_distribution_low,49,448,12999,6,85,12999,6,85
14,32,4,uniform_distribution_low,63,448,15419,6,87,15416,6,87
14,32,5,uniform_distribution_low,77,448,13587,6,90,13585,6,90
14,32,6,uniform_distribution_low,91,448,14338,6,88,14334,6,88
14,32,7,uniform_distribution_low,105,448,14748,6,92,14742,6,92
14,32,8,uniform_distribution_low,119,448,14332,6,93,14320,6,93
14,32,9,uniform_distribution_low,133,448,15365,6,91,15327,6,90
14,36,1,uniform_distribution_low,21,504,12181,4,66,12181,4,66
14,36,2,uniform_distribution_low,35,504,14064,5,79,14062,5,79
14,36,3,uniform_distribution_low,49,504,14751,6,85,14748,6,85
14,36,4,uniform_distribution_low,63,504,16180,6,88,16160,6,88
14,36,5,uniform_distribution_low,77,504,16147,6,90,16135,6,90
14,36,6,uniform_distribution_low,91,504,16782,6,91,16764,6,91
14,36,7,uniform_distribution_low,105,504,17610,6,90,17605,6,90
14,36,8,uniform_distribution_low,119,504,17074,6,93,17072,6,93
14,36,9,uniform_distribution_low,133,504,16773,6,93,16758,6,93
14,40,1,uniform_distribution_low,21,560,13299,4,66,13299,4,66
14,40,2,uniform_distribution_low,35,560,15658,5,79,15658,5,79
14,40,3,uniform_distribution_low,49,560,18239,6,85,18237,6,85
14,40,4,uniform_distribution_low,63,560,17293,6,88,17292,6,88
14,40,5,uniform_distribution_low,77,560,18114,6,89,18110,6,89
14,40,6,uniform_distribution_low,91,560,18632,6,91,18624,6,91
14,40,7,uniform_distribution_low,105,560,18845,6,92,18830,6,92
14,40,8,uniform_distribution_low,119,560,18283,6,92,18264,6,92
14,40,9,uniform_distribution_low,133,560,18665,6,93,18657,6,93
14,44,1,uniform_distribution_low,21,616,14829,4,66,14829,4,66
14,44,2,uniform_distribution_low,35,616,17607,5,79,17606,5,79
14,44,3,uniform_distribution_low,49,616,18334,6,85,18333,6,85
14,44,4,uniform_distribution_low,63,616,19886,6,88,19884,6,88
14,44,5,uniform_distribution_low,77,616,19284,6,90,19275,6,90
14,44,6,uniform_distribution_low,91,616,19918,6,91,19914,6,91
14,44,7,uniform_distribution_low,105,616,21069,6,92,21063,6,92
14,44,8,uniform_distribution_low,119,616,20053,6,92,20032,6,92
14,44,9,uniform_distribution_low,133,616,20018,6,92,20016,6,92
14,48,1,uniform_distribution_low,21,672,15703,4,66,15703,4,66
14,48,2,uniform_distribution_low,35,672,18673,5,79,18672,5,79
14,48,3,uniform_distribution_low,49,672,20724,6,85,20724,6,85
14,48,4,uniform_distribution_low,63,672,21257,6,88,21256,6,88
14,48,5,uniform_distribution_low,77,672,21639,6,90,21630,6,90
14,48,6,uniform_distribution_low,91,672,22230,6,91,22224,6,91
14,48,7,uniform_distribution_low,105,672,21597,6,92,21595,6,92
14,48,8,uniform_distribution_low,119,672,22834,6,93,22824,6,93
14,48,9,uniform_distribution_low,133,672,22270,6,92,22257,6,92
14,52,1,uniform_distribution_low,21,728,17296,4,66,17296,4,66
14,52,2,uniform_distribution_low,35,728,20998,5,79,20998,5,79
14,52,3,uniform_distribution_low,49,728,21479,6,85,21477,6,85
14,52,4,uniform_distribution_low,63,728,23695,6,88,23692,6,88
14,52,5,uniform_distribution_low,77,728,22956,6,90,22955,6,90
14,52,6,uniform_distribution_low,91,728,24136,6,92,24132,6,92
14,52,7,uniform_distribution_low,105,728,23660,6,92,23653,6,92
14,52,8,uniform_distribution_low,119,728,24030,6,93,24024,6,93
14,52,9,uniform_distribution_low,133,728,25269,6,93,25254,6,93
14,56,1,uniform_distribution_low,21,784,18497,4,66,18497,4,66
14,56,2,uniform_distribution_low,35,784,22240,5,79,22240,5,79
14,56,3,uniform_distribution_low,49,784,24541,6,85,24540,6,85
14,56,4,uniform_distribution_low,63,784,24805,6,88,24804,6,88
14,56,5,uniform_distribution_low,77,784,25550,6,90,25545,6,90
14,56,6,uniform_distribution_low,91,784,26278,6,91,26274,6,91
14,56,7,uniform_distribution_low,105,784,26047,6,92,26026,6,92
14,56,8,uniform_distribution_low,119,784,25332,6,93,25328,6,93
14,56,9,uniform_distribution_low,133,784,26416,6,93,26397,6,93
14,60,1,uniform_distribution_low,21,840,20061,4,66,20061,4,66
14,60,2,uniform_distribution_low,35,840,24430,5,79,24430,5,79
14,60,3,uniform_distribution_low,49,840,25584,6,85,25584,6,85
14,60,4,uniform_distribution_low,63,840,26422,6,88,26420,6,88
14,60,5,uniform_distribution_low,77,840,27715,6,90,27710,6,90
14,60,6,uniform_distribution_low,91,840,27225,6,91,27222,6,91
14,60,7,uniform_distribution_low,105,840,27326,6,93,27321,6,93
14,60,8,uniform_distribution_low,119,840,28769,6,93,28768,6,93
14,60,9,uniform_distribution_low,133,840,28102,6,94,28098,6,94
14,64,1,uniform_distribution_low,21,896,20976,4,66,20976,4,66
14,64,2,uniform_distribution_low,35,896,25416,5,79,25416,5,79
14,64,3,uniform_distribution_low,49,896,27506,6,85,27504,6,85
14,64,4,uniform_distribution_low,63,896,28737,6,88,28736,6,88
14,64,5,uniform_distribution_low,77,896,29672,6,90,29670,6,90
14,64,6,uniform_distribution_low,91,896,30564,6,91,30546,6,91
14,64,7,uniform_distribution_low,105,896,29519,6,93,29519,6,93
14,64,8,uniform_distribution_low,119,896,29903,6,93,29896,6,93
14,64,9,uniform_distribution_low,133,896,30324,6,93,30321,6,93
14,68,1,uniform_distribution_low,21,952,22825,4,66,22825,4,66
14,68,2,uniform_distribution_low,35,952,27560,5,79,27560,5,79
14,68,3,uniform_distribution_low,49,952,28755,6,85,28755,6,85
14,68,4,uniform_distribution_low,63,952,29588,6,88,29588,6,88
14,68,5,uniform_distribution_low,77,952,30547,6,90,30545,6,90
14,68,6,uniform_distribution_low,91,952,31235,6,92,31230,6,92
14,68,7,uniform_distribution_low,105,952,31937,6,92,31934,6,92
14,68,8,uniform_distribution_low,119,952,31676,6,93,31672,6,93
14,68,9,uniform_distribution_low,133,952,31998,6,93,31995,6,93
14,72,1,uniform_distribution_low,21,1008,23368,4,66,23368,4,66
14,72,2,uniform_distribution_low,35,1008,28684,5,79,28684,5,79
14,72,3,uniform_distribution_low,49,1008,31200,6,85,31200,6,85
14,72,4,uniform_distribution_low,63,1008,31856,6,88,31844,6,88
14,72,5,uniform_distribution_low,77,1008,33121,6,90,33115,6,90
14,72,6,uniform_distribution_low,91,1008,33363,6,92,33360,6,91
14,72,7,uniform_distribution_low,105,1008,34021,6,92,34013,6,92
14,72,8,uniform_distribution_low,119,1008,34401,6,93,34392,6,93
14,72,9,uniform_distribution_low,133,1008,34048,6,94,34038,6,94
14,76,1,uniform_distribution_low,21,1064,25685,4,66,25685,4,66
14,76,2,uniform_distribution_low,35,1064,31148,5,79,31148,5,79
14,76,3,uniform_distribution_low,49,1064,32919,6,85,32919,6,85
14,76,4,uniform_distribution_low,63,1064,33637,6,88,33636,6,88
14,76,5,uniform_distribution_low,77,1064,35223,6,90,35220,6,90
14,76,6,uniform_distribution_low,91,1064,34885,6,92,34884,6,92
14,76,7,uniform_distribution_low,105,1064,35224,6,93,35224,6,93
14,76,8,uniform_distribution_low,119,1064,35801,6,93,35792,6,93
14,76,9,uniform_distribution_low,133,1064,34650,6,94,34650,6,94
16,4,1,uniform_distribution_low,24,64,1332,3,63,1332,3,63
16,4,2,uniform_distribution_low,40,64,1420,4,70,1416,4,70
16,4,3,uniform_distribution_low,56,64,413,1,22,387,1,20
16,4,4,uniform_distribution_low,72,64,0,0,0,0,0,0
16,4,5,uniform_distribution_low,88,64,0,0,0,0,0,0
16,4,6,uniform_distribution_low,104,64,0,0,0,0,0,0
16,4,7,uniform_distribution_low,120,64,0,0,0,0,0,0
16,4,8,uniform_distribution_low,136,64,0,0,0,0,0,0
16,4,9,uniform_distribution_low,152,64,0,0,0,0,0,0
16,8,1,uniform_distribution_low,24,128,2687,4,65,2687,4,65
16,8,2,uniform_distribution_low,40,128,2929,4,75,2926,4,75
16,8,3,uniform_distribution_low,56,128,3025,5,81,3024,5,81
16,8,4,uniform_distribution_low,72,128,3263,5,83,3260,5,83
16,8,5,uniform_distribution_low,88,128,2546,4,69,2540,4,69
16,8,6,uniform_distribution_low,104,128,2084,3,51,2058,3,50
16,8,7,uniform_distribution_low,120,128,988,1,24,938,1,23
16,8,8,uniform_distribution_low,136,128,0,0,0,0,0,0
16,8,9,uniform_distribution_low,152,128,0,0,0,0,0,0
16,12,1,uniform_distribution_low,24,192,3993,4,66,3993,4,66
16,12,2,uniform_distribution_low,40,192,4609,4,77,4608,4,77
16,12,3,uniform_distribution_low,56,192,4803,5,82,4800,5,82
16,12,4,uniform_distribution_low,72,192,4869,5,82,4856,5,82
16,12,5,uniform_distribution_low,88,192,5570,5,88,5565,5,88
16,12,6,uniform_distribution_low,104,192,5553,5,85,5544,5,85
16,12,7,uniform_distribution_low,120,192,4971,5,83,4949,5,83
16,12,8,uniform_distribution_low,136,192,4750,4,77,4736,4,77
16,12,9,uniform_distribution_low,152,192,3847,3,62,3807,3,62
16,16,1,uniform_distribution_low,24,256,5572,4,66,5572,4,66
16,16,2,uniform_distribution_low,40,256,6333,4,79,6332,4,79
16,16,3,uniform_distribution_low,56,256,7300,5,84,7299,5,84
16,16,4,uniform_distribution_low,72,256,7500,5,87,7496,5,87
16,16,5,uniform_distribution_low,88,256,6430,5,82,6425,5,82
16,16,6,uniform_distribution_low,104,256,6981,5,88,6978,5,88
16,16,7,uniform_distribution_low,120,256,7550,5,90,7511,5,90
16,16,8,uniform_distribution_low,136,256,7027,5,90,6984,5,90
16,16,9,uniform_distribution_low,152,256,7512,5,90,7506,5,90
16,20,1,uniform_distribution_low,24,320,6478,4,66,6478,4,66
16,20,2,uniform_distribution_low,40,320,7800,4,79,7800,4,79
16,20,3,uniform_distribution_low,56,320,8547,5,84,8538,5,84
16,20,4,uniform_distribution_low,72,320,8827,5,88,8824,5,88
16,20,5,uniform_distribution_low,88,320,8467,5,89,8465,5,89
16,20,6,uniform_distribution_low,104,320,8425,5,85,8418,5,85
16,20,7,uniform_distribution_low,120,320,8814,5,87,8806,5,87
16,20,8,uniform_distribution_low,136,320,9060,5,91,9048,5,91
16,20,9,uniform_distribution_low,152,320,8981,5,92,8964,5,92
16,24,1,uniform_distribution_low,24,384,7930,4,66,7930,4,66
16,24,2,uniform_distribution_low,40,384,9689,4,79,9688,4,79
16,24,3,uniform_distribution_low,56,384,10131,5,84,10131,5,84
16,24,4,uniform_distribution_low,72,384,10539,5,87,10536,5,87
16,24,5,uniform_distribution_low,88,384,11025,5,89,11025,5,89
16,24,6,uniform_distribution_low,104,384,11017,5,91,11010,5,91
16,24,7,uniform_distribution_low,120,384,10668,5,87,10647,5,87
16,24,8,uniform_distribution_low,136,384,10641,5,86,10640,5,86
16,24,9,uniform_distribution_low,152,384,11102,5,91,11088,5,91
16,28,1,uniform_distribution_low,24,448,9336,4,66,9336,4,66
16,28,2,uniform_distribution_low,40,448,11052,4,79,11052,4,79
16,28,3,uniform_distribution_low,56,448,11916,5,84,11913,5,84
16,28,4,uniform_distribution_low,72,448,12546,5,88,12540,5,88
16,28,5,uniform_distribution_low,88,448,12019,5,89,12010,5,89
16,28,6,uniform_distribution_low,104,448,13128,5,91,13128,5,91
16,28,7,uniform_distribution_low,120,448,12361,5,91,12348,5,91
16,28,8,uniform_distribution_low,136,448,12568,5,89,12552,5,89
16,28,9,uniform_distribution_low,152,448,11478,5,88,11466,5,88
16,32,1,uniform_distribution_low,24,512,10436,4,66,10436,4,66
16,32,2,uniform_distribution_low,40,512,12622,4,79,12622,4,79
16,32,3,uniform_distribution_low,56,512,13018,5,85,13017,5,85
16,32,4,uniform_distribution_low,72,512,14268,5,88,14264,5,88
16,32,5,uniform_distribution_low,88,512,14281,5,90,14280,5,90
16,32,6,uniform_distribution_low,104,512,14576,5,89,14562,5,89
16,32,7,uniform_distribution_low,120,512,14291,5,92,14287,5,92
16,32,8,uniform_distribution_low,136,512,14592,5,92,14576,5,92
16,32,9,uniform_distribution_low,152,512,14272,5,90,14265,5,90
16,36,1,uniform_distribution_low,24,576,11371,4,66,11371,4,66
16,36,2,uniform_distribution_low,40,576,14032,4,79,14032,4,79
16,36,3,uniform_distribution_low,56,576,15754,5,85,15753,5,85
16,36,4,uniform_distribution_low,72,576,16024,5,88,16024,5,88
16,36,5,uniform_distribution_low,88,576,16695,5,90,16695,5,90
16,36,6,uniform_distribution_low,104,576,16541,5,91,16536,5,91
16,36,7,uniform_distribution_low,120,576,16691,5,92,16688,5,92
16,36,8,uniform_distribution_low,136,576,16605,5,93,16600,5,93
16,36,9,uniform_distribution_low,152,576,16978,5,93,16965,5,93
16,40,1,uniform_distribution_low,24,640,13443,4,66,13443,4,66
16,40,2,uniform_distribution_low,40,640,16382,4,79,16382,4,79
16,40,3,uniform_distribution_low,56,640,17728,5,85,17727,5,85
16,40,4,uniform_distribution_low,72,640,17042,5,88,17040,5,88
16,40,5,uniform_distribution_low,88,640,18088,5,89,18085,5,89
16,40,6,uniform_distribution_low,104,640,17520,5,91,17520,5,91
16,40,7,uniform_distribution_low,120,640,18656,5,91,18655,5,91
16,40,8,uniform_distribution_low,136,640,17720,5,92,17720,5,92
16,40,9,uniform_distribution_low,152,640,18624,5,94,18612,5,94
16,44,1,uniform_distribution_low,24,704,14926,4,66,14926,4,66
16,44,2,uniform_distribution_low,40,704,17219,4,79,17218,4,79
16,44,3,uniform_distribution_low,56,704,19230,5,85,19230,5,85
16,44,4,uniform_distribution_low,72,704,18910,5,88,18908,5,88
16,44,5,uniform_distribution_low,88,704,19942,5,90,19940,5,90
16,44,6,uniform_distribution_low,104,704,19284,5,91,19284,5,91
16,44,7,uniform_distribution_low,120,704,20180,5,92,20174,5,92
16,44,8,uniform_distribution_low,136,704,20097,5,91,20088,5,91
16,44,9,uniform_distribution_low,152,704,20295,5,93,20295,5,93
16,48,1,uniform_distribution_low,24,768,16354,4,66,16354,4,66
16,48,2,uniform_distribution_low,40,768,18912,4,79,18912,4,79
16,48,3,uniform_distribution_low,56,768,20550,5,85,20550,5,85
16,48,4,uniform_distribution_low,72,768,22464,5,88,22460,5,88
16,48,5,uniform_distribution_low,88,768,21068,5,90,21065,5,90
16,48,6,uniform_distribution_low,104,768,21366,5,91,21366,5,91
16,48,7,uniform_distribution_low,120,768,21805,5,92,21805,5,92
16,48,8,uniform_distribution_low,136,768,22280,5,93,22272,5,93
16,48,9,uniform_distribution_low,152,768,21996,5,92,21978,5,92
16,52,1,uniform_distribution_low,24,832,17725,4,66,17725,4,66
16,52,2,uniform_distribution_low,40,832,20531,4,79,20530,4,79
16,52,3,uniform_distribution_low,56,832,21891,5,85,21891,5,85
16,52,4,uniform_distribution_low,72,832,23184,5,88,23180,5,88
16,52,5,uniform_distribution_low,88,832,24024,5,90,24020,5,90
16,52,6,uniform_distribution_low,104,832,23202,5,91,23196,5,91
16,52,7,uniform_distribution_low,120,832,24035,5,92,24031,5,92
16,52,8,uniform_distribution_low,136,832,24478,5,93,24472,5,93
16,52,9,uniform_distribution_low,152,832,24149,5,93,24138,5,93
16,56,1,uniform_distribution_low,24,896,18078,4,66,18078,4,66
16,56,2,uniform_distribution_low,40,896,22170,4,79,22170,4,79
16,56,3,uniform_distribution_low,56,896,23718,5,85,23715,5,85
16,56,4,uniform_distribution_low,72,896,24688,5,88,24688,5,88
16,56,5,uniform_distribution_low,88,896,25501,5,90,25495,5,90
16,56,6,uniform_distribution_low,104,896,25308,5,91,25308,5,91
16,56,7,uniform_distribution_low,120,896,26796,5,92,26796,5,92
16,56,8,uniform_distribution_low,136,896,26688,5,93,26688,5,93
16,56,9,uniform_distribution_low,152,896,27072,5,94,27072,5,94
16,60,1,uniform_distribution_low,24,960,20874,4,66,20874,4,66
16,60,2,uniform_distribution_low,40,960,23274,4,79,23274,4,79
16,60,3,uniform_distribution_low,56,960,25860,5,85,25860,5,85
16,60,4,uniform_distribution_low,72,960,26916,5,88,26916,5,88
16,60,5,uniform_distribution_low,88,960,27349,5,90,27345,5,90
16,60,6,uniform_distribution_low,104,960,26520,5,91,26520,5,91
16,60,7,uniform_distribution_low,120,960,27133,5,93,27125,5,93
16,60,8,uniform_distribution_low,136,960,28400,5,92,28392,5,92
16,60,9,uniform_distribution_low,152,960,28278,5,94,28278,5,94
16,64,1,uniform_distribution_low,24,1024,21235,4,66,21235,4,66
16,64,2,uniform_distribution_low,40,1024,26071,4,79,26070,4,79
16,64,3,uniform_distribution_low,56,1024,27593,5,85,27591,5,85
16,64,4,uniform_distribution_low,72,1024,28719,5,88,28716,5,88
16,64,5,uniform_distribution_low,88,1024,28807,5,90,28805,5,90
16,64,6,uniform_distribution_low,104,1024,30096,5,91,30090,5,91
16,64,7,uniform_distribution_low,120,1024,29883,5,93,29883,5,93
16,64,8,uniform_distribution_low,136,1024,30150,5,93,30144,5,93
16,64,9,uniform_distribution_low,152,1024,29831,5,93,29826,5,93
16,68,1,uniform_distribution_low,24,1088,22155,4,66,22155,4,66
16,68,2,uniform_distribution_low,40,1088,27678,4,79,27678,4,79
16,68,3,uniform_distribution_low,56,1088,28923,5,85,28923,5,85
16,68,4,uniform_distribution_low,72,1088,30076,5,88,30076,5,88
16,68,5,uniform_distribution_low,88,1088,31305,5,90,31305,5,90
16,68,6,uniform_distribution_low,104,1088,30852,5,92,30852,5,92
16,68,7,uniform_distribution_low,120,1088,31360,5,92,31346,5,92
16,68,8,uniform_distribution_low,136,1088,32550,5,93,32544,5,93
16,68,9,uniform_distribution_low,152,1088,31727,5,93,31716,5,93
16,72,1,uniform_distribution_low,24,1152,23688,4,66,23688,4,66
16,72,2,uniform_distribution_low,40,1152,28340,4,79,28340,4,79
16,72,3,uniform_distribution_low,56,1152,30513,5,85,30513,5,85
16,72,4,uniform_distribution_low,72,1152,32285,5,88,32284,5,88
16,72,5,uniform_distribution_low,88,1152,32460,5,90,32460,5,90
16,72,6,uniform_distribution_low,104,1152,33257,5,92,33252,5,92
16,72,7,uniform_distribution_low,120,1152,33516,5,93,33509,5,93
16,72,8,uniform_distribution_low,136,1152,33817,5,93,33816,5,93
16,72,9,uniform_distribution_low,152,1152,34082,5,94,34074,5,94
16,76,1,uniform_distribution_low,24,1216,24716,4,66,24716,4,66
16,76,2,uniform_distribution_low,40,1216,30956,4,79,30956,4,79
16,76,3,uniform_distribution_low,56,1216,32430,5,85,32430,5,85
16,76,4,uniform_distribution_low,72,1216,33764,5,88,33760,5,88
16,76,5,uniform_distribution_low,88,1216,34189,5,90,34185,5,90
16,76,6,uniform_distribution_low,104,1216,34845,5,92,34842,5,92
16,76,7,uniform_distribution_low,120,1216,35967,5,93,35966,5,93
16,76,8,uniform_distribution_low,136,1216,35523,5,93,35520,5,93
16,76,9,uniform_distribution_low,152,1216,36175,5,94,36171,5,94
18,4,1,uniform_distribution_low,27,72,1196,3,63,1196,3,63
18,4,2,uniform_distribution_low,45,72,1225,3,68,1224,3,68
18,4,3,uniform_distribution_low,63,72,648,1,32,636,1,31
18,4,4,uniform_distribution_low,81,72,0,0,0,0,0,0
18,4,5,uniform_distribution_low,99,72,0,0,0,0,0,0
18,4,6,uniform_distribution_low,117,72,0,0,0,0,0,0
18,4,7,uniform_distribution_low,135,72,0,0,0,0,0,0
18,4,8,uniform_distribution_low,153,72,0,0,0,0,0,0
18,4,9,uniform_distribution_low,171,72,0,0,0,0,0,0
18,8,1,uniform_distribution_low,27,144,2854,3,65,2854,3,65
18,8,2,uniform_distribution_low,45,144,2788,4,77,2788,4,77
18,8,3,uniform_distribution_low,63,144,3234,4,83,3231,4,83
18,8,4,uniform_distribution_low,81,144,3138,4,83,3136,4,83
18,8,5,uniform_distribution_low,99,144,2627,4,74,2620,4,73
18,8,6,uniform_distribution_low,117,144,2192,3,57,2172,3,57
18,8,7,uniform_distribution_low,135,144,942,1,23,854,1,21
18,8,8,uniform_distribution_low,153,144,0,0,0,0,0,0
18,8,9,uniform_distribution_low,171,144,0,0,0,0,0,0
18,12,1,uniform_distribution_low,27,216,3979,3,65,3979,3,65
18,12,2,uniform_distribution_low,45,216,4706,4,78,4706,4,78
18,12,3,uniform_distribution_low,63,216,5067,4,83,5061,4,83
18,12,4,uniform_distribution_low,81,216,4909,4,83,4904,4,83
18,12,5,uniform_distribution_low,99,216,5151,4,87,5150,4,87
18,12,6,uniform_distribution_low,117,216,5276,4,88,5268,4,88
18,12,7,uniform_distribution_low,135,216,5128,4,85,5061,4,84
18,12,8,uniform_distribution_low,153,216,4256,4,74,4216,4,73
