num_of_agents,num_of_items_per_agent,L,random_valuation,D,num_of_items,greedy_approximation,greedy_approximation_to_total,greedy_approximation_to_MMS,weak_greedy_approximation,weak_greedy_approximation_to_total,weak_greedy_approximation_to_MMS
20,68,8,geometric_distribution,170,1360,64800,4,93,64800,4,93
20,68,9,geometric_distribution,190,1360,61375,4,94,61371,4,94
20,72,1,geometric_distribution,30,1440,48816,3,66,48816,3,66
20,72,2,geometric_distribution,50,1440,58352,3,79,58352,3,79
20,72,3,geometric_distribution,70,1440,60696,4,85,60696,4,85
20,72,4,geometric_distribution,90,1440,62010,4,88,62008,4,88
20,72,5,geometric_distribution,110,1440,65945,4,90,65945,4,90
20,72,6,geometric_distribution,130,1440,69644,4,92,69642,4,92
20,72,7,geometric_distribution,150,1440,64617,4,93,64617,4,93
20,72,8,geometric_distribution,170,1440,67181,4,93,67152,4,93
20,72,9,geometric_distribution,190,1440,68928,4,94,68922,4,94
20,76,1,geometric_distribution,30,1520,51703,3,66,51703,3,66
20,76,2,geometric_distribution,50,1520,63581,3,79,63580,3,79
20,76,3,geometric_distribution,70,1520,63801,4,85,63801,4,85
20,76,4,geometric_distribution,90,1520,70837,4,88,70836,4,88
20,76,5,geometric_distribution,110,1520,65385,4,90,65385,4,90
20,76,6,geometric_distribution,130,1520,68719,4,92,68718,4,92
20,76,7,geometric_distribution,150,1520,70830,4,93,70826,4,93
20,76,8,geometric_distribution,170,1520,71105,4,93,71104,4,93
20,76,9,geometric_distribution,190,1520,76116,4,94,76104,4,94
