num_of_agents,num_of_items_per_agent,L,random_valuation,D,num_of_items,greedy_approximation,greedy_approximation_to_total,greedy_approximation_to_MMS,weak_greedy_approximation,weak_greedy_approximation_to_total,weak_greedy_approximation_to_MMS
4,4,1,uniform_distribution_high,6,16,3279,13,54,3279,13,54
4,4,2,uniform_distribution_high,10,16,3717,15,63,3612,15,61
4,4,3,uniform_distribution_high,14,16,4562,18,72,4350,17,69
4,4,4,uniform_distribution_high,18,16,2201,9,38,0,0,0
4,4,5,uniform_distribution_high,22,16,0,0,0,0,0,0
4,4,6,uniform_distribution_high,26,16,0,0,0,0,0,0
4,4,7,uniform_distribution_high,30,16,0,0,0,0,0,0
4,4,8,uniform_distribution_high,34,16,0,0,0,0,0,0
4,4,9,uniform_distribution_high,38,16,0,0,0,0,0,0
4,8,1,uniform_distribution_high,6,32,7156,15,63,7156,15,63
4,8,2,uniform_distribution_high,10,32,9272,19,76,9264,19,76
4,8,3,uniform_distribution_high,14,32,9357,19,77,9246,19,76
4,8,4,uniform_distribution_high,18,32,7468,15,63,7164,15,61
4,8,5,uniform_distribution_high,22,32,7772,16,67,7660,16,66
4,8,6,uniform_distribution_high,26,32,9340,18,73,8934,17,70
4,8,7,uniform_distribution_high,30,32,8558,17,71,8183,17,68
4,8,8,uniform_distribution_high,34,32,6438,13,54,0,0,0
4,8,9,uniform_distribution_high,38,32,3065,6,25,0,0,0
4,12,1,uniform_distribution_high,6,48,11980,16,65,11980,16,65
4,12,2,uniform_distribution_high,10,48,12235,17,69,12232,17,69
4,12,3,uniform_distribution_high,14,48,14181,19,78,14178,19,78
4,12,4,uniform_distribution_high,18,48,13963,18,72,13928,18,72
4,12,5,uniform_distribution_high,22,48,15440,21,84,15405,21,84
4,12,6,uniform_distribution_high,26,48,13930,18,73,11850,15,62
4,12,7,uniform_distribution_high,30,48,12520,17,68,12019,16,65
4,12,8,uniform_distribution_high,34,48,13698,18,74,13360,18,72
4,12,9,uniform_distribution_high,38,48,13447,18,75,12501,17,69
4,16,1,uniform_distribution_high,6,64,15069,15,63,15069,15,63
4,16,2,uniform_distribution_high,10,64,17736,19,76,17694,19,76
4,16,3,uniform_distribution_high,14,64,18769,19,78,18762,19,78
4,16,4,uniform_distribution_high,18,64,18591,19,79,18568,19,78
4,16,5,uniform_distribution_high,22,64,19701,20,82,16670,17,69
4,16,6,uniform_distribution_high,26,64,19095,20,80,19068,19,79
4,16,7,uniform_distribution_high,30,64,21564,22,88,21532,22,88
4,16,8,uniform_distribution_high,34,64,18810,20,80,15672,16,67
4,16,9,uniform_distribution_high,38,64,17010,17,71,16335,17,68
4,20,1,uniform_distribution_high,6,80,20305,16,65,20305,16,65
4,20,2,uniform_distribution_high,10,80,24575,19,79,24574,19,79
4,20,3,uniform_distribution_high,14,80,23657,19,78,23634,19,77
4,20,4,uniform_distribution_high,18,80,24963,20,82,24940,20,82
4,20,5,uniform_distribution_high,22,80,24331,20,80,24170,19,79
4,20,6,uniform_distribution_high,26,80,26597,22,88,26484,22,88
4,20,7,uniform_distribution_high,30,80,22246,19,76,22141,18,75
4,20,8,uniform_distribution_high,34,80,24468,20,83,24360,20,83
4,20,9,uniform_distribution_high,38,80,26902,22,89,26802,22,89
4,24,1,uniform_distribution_high,6,96,23564,16,66,23564,16,66
4,24,2,uniform_distribution_high,10,96,27127,19,76,27124,19,76
4,24,3,uniform_distribution_high,14,96,28820,20,81,27819,19,78
4,24,4,uniform_distribution_high,18,96,30923,21,84,30868,21,84
4,24,5,uniform_distribution_high,22,96,30814,21,85,30780,21,85
4,24,6,uniform_distribution_high,26,96,28821,19,79,28800,19,79
4,24,7,uniform_distribution_high,30,96,31961,22,88,31836,21,87
4,24,8,uniform_distribution_high,34,96,28754,19,79,26688,18,74
4,24,9,uniform_distribution_high,38,96,30678,20,81,30519,20,80
4,28,1,uniform_distribution_high,6,112,28327,16,65,28327,16,65
4,28,2,uniform_distribution_high,10,112,33375,19,78,33374,19,78
4,28,3,uniform_distribution_high,14,112,36377,21,85,36348,21,85
4,28,4,uniform_distribution_high,18,112,35532,21,86,35504,21,86
4,28,5,uniform_distribution_high,22,112,37916,22,89,37870,22,89
4,28,6,uniform_distribution_high,26,112,37409,21,87,37368,21,87
4,28,7,uniform_distribution_high,30,112,34550,20,81,34475,20,81
4,28,8,uniform_distribution_high,34,112,36273,21,87,36088,21,87
4,28,9,uniform_distribution_high,38,112,39040,22,89,31536,18,72
4,32,1,uniform_distribution_high,6,128,32431,16,65,32431,16,65
4,32,2,uniform_distribution_high,10,128,36994,19,76,36988,19,76
4,32,3,uniform_distribution_high,14,128,40388,21,84,40386,21,84
4,32,4,uniform_distribution_high,18,128,41985,21,87,41976,21,87
4,32,5,uniform_distribution_high,22,128,40180,21,84,39150,20,82
4,32,6,uniform_distribution_high,26,128,42376,22,88,38346,20,80
4,32,7,uniform_distribution_high,30,128,42349,22,89,42322,22,89
4,32,8,uniform_distribution_high,34,128,39104,20,81,39016,20,81
4,32,9,uniform_distribution_high,38,128,41753,21,87,41598,21,86
4,36,1,uniform_distribution_high,6,144,35921,16,66,35921,16,66
4,36,2,uniform_distribution_high,10,144,42611,19,78,42608,19,78
4,36,3,uniform_distribution_high,14,144,45646,21,84,45636,21,84
4,36,4,uniform_distribution_high,18,144,47783,22,88,47756,22,88
4,36,5,uniform_distribution_high,22,144,47172,21,86,47085,21,85
4,36,6,uniform_distribution_high,26,144,45627,21,86,45546,21,85
4,36,7,uniform_distribution_high,30,144,44998,20,83,43960,20,82
4,36,8,uniform_distribution_high,34,144,46358,22,90,46328,22,90
4,36,9,uniform_distribution_high,38,144,45080,20,83,43911,20,81
4,40,1,uniform_distribution_high,6,160,39290,16,65,39290,16,65
4,40,2,uniform_distribution_high,10,160,46913,19,79,46908,19,79
4,40,3,uniform_distribution_high,14,160,49637,20,83,49632,20,83
4,40,4,uniform_distribution_high,18,160,50139,21,86,48136,20,82
4,40,5,uniform_distribution_high,22,160,51906,22,88,51850,22,88
4,40,6,uniform_distribution_high,26,160,55218,22,90,55116,22,90
4,40,7,uniform_distribution_high,30,160,52961,22,89,52934,22,89
4,40,8,uniform_distribution_high,34,160,50503,21,84,50480,21,84
4,40,9,uniform_distribution_high,38,160,55568,22,91,55467,22,91
4,44,1,uniform_distribution_high,6,176,43395,16,66,43395,16,66
4,44,2,uniform_distribution_high,10,176,51640,19,78,51638,19,78
4,44,3,uniform_distribution_high,14,176,54888,20,83,54870,20,83
4,44,4,uniform_distribution_high,18,176,56255,21,84,56236,21,84
4,44,5,uniform_distribution_high,22,176,59374,22,90,59330,22,90
4,44,6,uniform_distribution_high,26,176,55261,21,84,55230,21,84
4,44,7,uniform_distribution_high,30,176,59082,22,88,56028,20,83
4,44,8,uniform_distribution_high,34,176,61714,22,91,61600,22,91
4,44,9,uniform_distribution_high,38,176,57856,21,86,57528,21,85
4,48,1,uniform_distribution_high,6,192,48391,16,66,48391,16,66
4,48,2,uniform_distribution_high,10,192,56629,19,79,56628,19,79
4,48,3,uniform_distribution_high,14,192,59917,20,82,59904,20,82
4,48,4,uniform_distribution_high,18,192,60084,21,85,60076,21,85
4,48,5,uniform_distribution_high,22,192,62158,21,85,62135,21,85
4,48,6,uniform_distribution_high,26,192,64124,22,88,64068,22,88
4,48,7,uniform_distribution_high,30,192,62998,22,89,62944,22,89
4,48,8,uniform_distribution_high,34,192,62568,21,87,62528,21,86
4,48,9,uniform_distribution_high,38,192,68068,23,93,67869,23,93
4,52,1,uniform_distribution_high,6,208,50816,16,65,50816,16,65
4,52,2,uniform_distribution_high,10,208,62013,19,77,62012,19,77
4,52,3,uniform_distribution_high,14,208,66704,20,83,65700,20,82
4,52,4,uniform_distribution_high,18,208,67800,21,86,67784,21,86
4,52,5,uniform_distribution_high,22,208,67755,21,87,67745,21,87
4,52,6,uniform_distribution_high,26,208,71967,23,92,71910,23,92
4,52,7,uniform_distribution_high,30,208,70113,22,91,65100,21,84
4,52,8,uniform_distribution_high,34,208,70996,23,92,70944,23,92
4,52,9,uniform_distribution_high,38,208,68962,22,89,68841,22,89
4,56,1,uniform_distribution_high,6,224,55380,16,66,55380,16,66
4,56,2,uniform_distribution_high,10,224,66452,19,79,66452,19,79
4,56,3,uniform_distribution_high,14,224,70545,21,85,70542,21,85
4,56,4,uniform_distribution_high,18,224,72050,21,86,72044,21,86
4,56,5,uniform_distribution_high,22,224,74727,22,89,74725,22,89
4,56,6,uniform_distribution_high,26,224,74092,21,87,74082,21,87
4,56,7,uniform_distribution_high,30,224,74253,22,89,74186,22,89
4,56,8,uniform_distribution_high,34,224,72455,22,88,72368,22,88
4,56,9,uniform_distribution_high,38,224,76241,22,90,71334,21,85
4,60,1,uniform_distribution_high,6,240,61239,16,66,61239,16,66
4,60,2,uniform_distribution_high,10,240,74418,19,79,74412,19,79
4,60,3,uniform_distribution_high,14,240,75504,21,85,75498,21,85
4,60,4,uniform_distribution_high,18,240,78332,21,87,78304,21,87
4,60,5,uniform_distribution_high,22,240,81075,22,88,78090,21,85
4,60,6,uniform_distribution_high,26,240,80651,22,90,80598,22,90
4,60,7,uniform_distribution_high,30,240,84943,23,93,84861,23,93
4,60,8,uniform_distribution_high,34,240,84941,23,93,84912,23,93
4,60,9,uniform_distribution_high,38,240,82581,22,91,82548,22,91
4,64,1,uniform_distribution_high,6,256,61836,16,65,61836,16,65
4,64,2,uniform_distribution_high,10,256,76306,19,78,76300,19,78
4,64,3,uniform_distribution_high,14,256,81355,21,84,81354,21,84
4,64,4,uniform_distribution_high,18,256,84264,21,87,84252,21,87
4,64,5,uniform_distribution_high,22,256,85102,21,87,85055,21,87
4,64,6,uniform_distribution_high,26,256,84363,22,89,82326,21,86
4,64,7,uniform_distribution_high,30,256,86688,22,89,86660,22,89
4,64,8,uniform_distribution_high,34,256,86144,22,89,86120,22,89
4,64,9,uniform_distribution_high,38,256,85907,21,87,85734,21,87
4,68,1,uniform_distribution_high,6,272,65510,16,66,65510,16,66
4,68,2,uniform_distribution_high,10,272,82260,19,79,82260,19,79
4,68,3,uniform_distribution_high,14,272,85470,21,84,85467,21,84
4,68,4,uniform_distribution_high,18,272,89034,22,88,89028,22,88
4,68,5,uniform_distribution_high,22,272,89855,22,89,89845,22,89
4,68,6,uniform_distribution_high,26,272,89266,22,89,89256,22,89
4,68,7,uniform_distribution_high,30,272,95131,23,92,95095,23,92
4,68,8,uniform_distribution_high,34,272,95407,23,94,95320,23,93
4,68,9,uniform_distribution_high,38,272,94860,23,93,94797,23,93
4,72,1,uniform_distribution_high,6,288,71861,16,66,71861,16,66
4,72,2,uniform_distribution_high,10,288,84426,19,78,84424,19,78
4,72,3,uniform_distribution_high,14,288,90096,21,84,90087,21,84
4,72,4,uniform_distribution_high,18,288,96312,22,88,96300,22,88
4,72,5,uniform_distribution_high,22,288,96748,22,90,96725,22,90
4,72,6,uniform_distribution_high,26,288,98983,22,91,98976,22,91
4,72,7,uniform_distribution_high,30,288,94060,22,89,94052,22,89
4,72,8,uniform_distribution_high,34,288,99401,22,90,99376,22,90
4,72,9,uniform_distribution_high,38,288,98859,22,90,98748,22,89
4,76,1,uniform_distribution_high,6,304,75625,16,66,75625,16,66
4,76,2,uniform_distribution_high,10,304,89458,19,79,89456,19,79
4,76,3,uniform_distribution_high,14,304,94403,20,83,94401,20,83
4,76,4,uniform_distribution_high,18,304,100453,21,87,98456,21,85
4,76,5,uniform_distribution_high,22,304,101059,22,88,100050,21,87
4,76,6,uniform_distribution_high,26,304,100494,22,88,100476,22,88
4,76,7,uniform_distribution_high,30,304,105087,23,92,105056,23,92
4,76,8,uniform_distribution_high,34,304,105767,23,92,99760,21,87
4,76,9,uniform_distribution_high,38,304,107745,23,94,107676,23,94
6,4,1,uniform_distribution_high,9,24,3481,9,55,3481,9,55
6,4,2,uniform_distribution_high,15,24,3698,10,60,3696,10,60
6,4,3,uniform_distribution_high,21,24,3911,11,66,3885,11,66
6,4,4,uniform_distribution_high,27,24,1012,2,16,0,0,0
6,4,5,uniform_distribution_high,33,24,0,0,0,0,0,0
6,4,6,uniform_distribution_high,39,24,0,0,0,0,0,0
6,4,7,uniform_distribution_high,45,24,0,0,0,0,0,0
6,4,8,uniform_distribution_high,51,24,0,0,0,0,0,0
6,4,9,uniform_distribution_high,57,24,0,0,0,0,0,0
6,8,1,uniform_distribution_high,9,48,7381,10,63,7381,10,63
6,8,2,uniform_distribution_high,15,48,8615,12,76,8600,12,76
6,8,3,uniform_distribution_high,21,48,9426,12,77,9360,12,76
6,8,4,uniform_distribution_high,27,48,7471,10,63,7436,10,62
6,8,5,uniform_distribution_high,33,48,8190,11,70,8055,11,69
6,8,6,uniform_distribution_high,39,48,8630,12,73,8340,11,71
6,8,7,uniform_distribution_high,45,48,8216,11,69,8064,11,67
6,8,8,uniform_distribution_high,51,48,5324,7,44,0,0,0
6,8,9,uniform_distribution_high,57,48,0,0,0,0,0,0
6,12,1,uniform_distribution_high,9,72,12015,11,66,12015,11,66
6,12,2,uniform_distribution_high,15,72,12593,11,70,12580,11,70
6,12,3,uniform_distribution_high,21,72,14214,12,77,14211,12,77
6,12,4,uniform_distribution_high,27,72,12948,12,72,12904,12,72
6,12,5,uniform_distribution_high,33,72,14541,13,83,14475,13,83
6,12,6,uniform_distribution_high,39,72,11867,10,65,11682,10,64
6,12,7,uniform_distribution_high,45,72,12396,11,69,12201,11,68
6,12,8,uniform_distribution_high,51,72,13146,12,73,12480,11,69
6,12,9,uniform_distribution_high,57,72,13762,12,76,13320,12,73
6,16,1,uniform_distribution_high,9,96,15446,10,63,15446,10,63
6,16,2,uniform_distribution_high,15,96,17889,12,76,17888,12,76
6,16,3,uniform_distribution_high,21,96,18726,13,78,18693,13,78
6,16,4,uniform_distribution_high,27,96,19545,13,79,19456,13,79
6,16,5,uniform_distribution_high,33,96,18858,13,78,16800,11,69
6,16,6,uniform_distribution_high,39,96,18984,13,79,18954,13,79
6,16,7,uniform_distribution_high,45,96,21255,14,88,21203,14,88
6,16,8,uniform_distribution_high,51,96,17527,12,73,15472,10,64
6,16,9,uniform_distribution_high,57,96,16643,11,70,16371,11,69
6,20,1,uniform_distribution_high,9,120,19709,10,65,19709,10,65
6,20,2,uniform_distribution_high,15,120,24348,13,79,24344,13,79
6,20,3,uniform_distribution_high,21,120,23095,13,78,23091,13,78
6,20,4,uniform_distribution_high,27,120,24757,13,82,24740,13,82
6,20,5,uniform_distribution_high,33,120,24223,13,80,24155,13,79
6,20,6,uniform_distribution_high,39,120,26624,14,89,26604,14,89
6,20,7,uniform_distribution_high,45,120,22445,12,76,22414,12,76
6,20,8,uniform_distribution_high,51,120,25774,13,83,25760,13,83
6,20,9,uniform_distribution_high,57,120,27228,15,90,27153,15,90
6,24,1,uniform_distribution_high,9,144,22800,11,66,22800,11,66
6,24,2,uniform_distribution_high,15,144,27904,12,76,27902,12,76
6,24,3,uniform_distribution_high,21,144,28450,13,78,28446,13,78
6,24,4,uniform_distribution_high,27,144,30384,14,84,30380,14,84
6,24,5,uniform_distribution_high,33,144,30484,14,85,30470,14,85
6,24,6,uniform_distribution_high,39,144,29260,13,80,29208,13,80
6,24,7,uniform_distribution_high,45,144,32537,14,88,32459,14,88
6,24,8,uniform_distribution_high,51,144,26022,12,73,26000,12,73
6,24,9,uniform_distribution_high,57,144,28585,13,80,28557,13,80
6,28,1,uniform_distribution_high,9,168,27420,10,65,27420,10,65
6,28,2,uniform_distribution_high,15,168,33165,13,79,33164,13,79
6,28,3,uniform_distribution_high,21,168,35054,14,85,35052,14,85
6,28,4,uniform_distribution_high,27,168,36314,14,86,36308,14,86
6,28,5,uniform_distribution_high,33,168,37462,14,89,37395,14,89
6,28,6,uniform_distribution_high,39,168,36538,14,87,36504,14,87
6,28,7,uniform_distribution_high,45,168,35021,13,81,34993,13,81
6,28,8,uniform_distribution_high,51,168,37098,14,87,37032,14,87
6,28,9,uniform_distribution_high,57,168,36205,14,86,30015,11,71
6,32,1,uniform_distribution_high,9,192,31705,10,65,31705,10,65
6,32,2,uniform_distribution_high,15,192,36487,12,76,36486,12,76
6,32,3,uniform_distribution_high,21,192,40888,14,84,40884,14,84
6,32,4,uniform_distribution_high,27,192,42329,14,87,42312,14,87
6,32,5,uniform_distribution_high,33,192,39425,13,82,39415,13,82
6,32,6,uniform_distribution_high,39,192,40913,14,86,37896,13,79
6,32,7,uniform_distribution_high,45,192,42963,14,88,42945,14,88
6,32,8,uniform_distribution_high,51,192,39506,13,81,39352,13,81
6,32,9,uniform_distribution_high,57,192,41996,14,87,41904,14,86
6,36,1,uniform_distribution_high,9,216,36329,11,66,36329,11,66
6,36,2,uniform_distribution_high,15,216,41636,13,78,41634,13,78
6,36,3,uniform_distribution_high,21,216,45128,14,84,45117,13,83
6,36,4,uniform_distribution_high,27,216,47095,14,88,47072,14,88
6,36,5,uniform_distribution_high,33,216,46063,14,85,46055,14,85
6,36,6,uniform_distribution_high,39,216,46213,14,86,46158,14,85
6,36,7,uniform_distribution_high,45,216,44605,13,82,44569,13,82
6,36,8,uniform_distribution_high,51,216,49189,15,90,49016,14,89
6,36,9,uniform_distribution_high,57,216,44168,13,81,44037,13,81
6,40,1,uniform_distribution_high,9,240,39920,10,65,39920,10,65
6,40,2,uniform_distribution_high,15,240,48709,13,79,48704,13,79
6,40,3,uniform_distribution_high,21,240,49322,13,83,49320,13,83
6,40,4,uniform_distribution_high,27,240,52304,14,84,51292,13,82
6,40,5,uniform_distribution_high,33,240,53402,14,88,53390,14,88
6,40,6,uniform_distribution_high,39,240,54635,15,90,54612,15,90
6,40,7,uniform_distribution_high,45,240,53187,14,89,53165,14,89
6,40,8,uniform_distribution_high,51,240,49678,13,83,49664,13,83
6,40,9,uniform_distribution_high,57,240,54358,15,91,54351,15,91
6,44,1,uniform_distribution_high,9,264,43953,11,66,43953,11,66
6,44,2,uniform_distribution_high,15,264,51081,13,78,51080,13,78
6,44,3,uniform_distribution_high,21,264,54926,13,83,54921,13,83
6,44,4,uniform_distribution_high,27,264,55266,14,84,55264,14,84
6,44,5,uniform_distribution_high,33,264,59895,15,90,59855,15,90
6,44,6,uniform_distribution_high,39,264,56048,14,85,56040,14,85
6,44,7,uniform_distribution_high,45,264,56487,14,85,55447,13,83
6,44,8,uniform_distribution_high,51,264,59762,15,91,59648,15,91
6,44,9,uniform_distribution_high,57,264,56716,14,85,56700,14,85
6,48,1,uniform_distribution_high,9,288,48874,11,66,48874,11,66
6,48,2,uniform_distribution_high,15,288,56697,13,79,56696,13,79
6,48,3,uniform_distribution_high,21,288,58654,13,82,58647,13,82
6,48,4,uniform_distribution_high,27,288,59232,14,85,59212,14,84
6,48,5,uniform_distribution_high,33,288,61785,14,85,61780,14,85
6,48,6,uniform_distribution_high,39,288,63926,14,88,63906,14,88
6,48,7,uniform_distribution_high,45,288,63556,14,89,63504,14,89
6,48,8,uniform_distribution_high,51,288,63311,14,86,63248,14,86
6,48,9,uniform_distribution_high,57,288,68527,15,93,68472,15,93
6,52,1,uniform_distribution_high,9,312,51505,10,65,51505,10,65
6,52,2,uniform_distribution_high,15,312,60630,12,77,60628,12,77
6,52,3,uniform_distribution_high,21,312,63252,13,82,63249,13,82
6,52,4,uniform_distribution_high,27,312,66443,14,85,66440,14,85
6,52,5,uniform_distribution_high,33,312,68832,14,87,68800,14,87
6,52,6,uniform_distribution_high,39,312,72635,15,91,72606,15,91
6,52,7,uniform_distribution_high,45,312,68760,14,89,64750,14,84
6,52,8,uniform_distribution_high,51,312,72465,15,92,72456,15,92
6,52,9,uniform_distribution_high,57,312,68690,14,88,68688,14,88
6,56,1,uniform_distribution_high,9,336,55263,11,66,55263,11,66
6,56,2,uniform_distribution_high,15,336,66762,13,79,66750,13,79
6,56,3,uniform_distribution_high,21,336,73020,14,85,73011,14,85
6,56,4,uniform_distribution_high,27,336,73152,14,86,73132,14,86
6,56,5,uniform_distribution_high,33,336,74470,14,89,74460,14,89
6,56,6,uniform_distribution_high,39,336,73989,14,87,73986,14,87
6,56,7,uniform_distribution_high,45,336,75097,14,89,75054,14,89
6,56,8,uniform_distribution_high,51,336,73365,14,88,73328,14,88
6,56,9,uniform_distribution_high,57,336,74452,14,88,71478,14,85
6,60,1,uniform_distribution_high,9,360,60966,11,66,60966,11,66
6,60,2,uniform_distribution_high,15,360,71781,13,79,71780,13,79
6,60,3,uniform_distribution_high,21,360,77824,14,85,77823,14,85
6,60,4,uniform_distribution_high,27,360,78569,14,87,78544,14,87
6,60,5,uniform_distribution_high,33,360,79496,14,88,77485,14,85
6,60,6,uniform_distribution_high,39,360,81686,15,90,81642,15,90
6,60,7,uniform_distribution_high,45,360,84094,15,93,84063,15,93
6,60,8,uniform_distribution_high,51,360,85184,15,93,85168,15,93
6,60,9,uniform_distribution_high,57,360,80726,15,91,80712,15,91
6,64,1,uniform_distribution_high,9,384,63967,10,65,63967,10,65
6,64,2,uniform_distribution_high,15,384,75350,13,78,75350,13,78
6,64,3,uniform_distribution_high,21,384,81256,14,84,81255,14,84
6,64,4,uniform_distribution_high,27,384,83251,14,87,83244,14,87
6,64,5,uniform_distribution_high,33,384,85242,14,87,85230,14,87
6,64,6,uniform_distribution_high,39,384,82386,14,86,82368,14,86
6,64,7,uniform_distribution_high,45,384,85541,14,89,85526,14,89
6,64,8,uniform_distribution_high,51,384,86304,14,89,86248,14,89
6,64,9,uniform_distribution_high,57,384,84647,14,87,84618,14,87
6,68,1,uniform_distribution_high,9,408,67635,11,66,67635,11,66
6,68,2,uniform_distribution_high,15,408,80854,13,79,80850,13,79
6,68,3,uniform_distribution_high,21,408,85899,14,84,85896,14,84
6,68,4,uniform_distribution_high,27,408,89346,14,88,89344,14,88
6,68,5,uniform_distribution_high,33,408,92060,14,89,92045,14,89
6,68,6,uniform_distribution_high,39,408,89851,14,89,89838,14,89
6,68,7,uniform_distribution_high,45,408,93656,15,92,93632,15,92
6,68,8,uniform_distribution_high,51,408,95658,15,94,95648,15,94
6,68,9,uniform_distribution_high,57,408,93366,15,93,93321,15,93
6,72,1,uniform_distribution_high,9,432,71305,11,66,71305,11,66
6,72,2,uniform_distribution_high,15,432,85443,13,78,85442,13,78
6,72,3,uniform_distribution_high,21,432,90890,14,84,90888,14,84
6,72,4,uniform_distribution_high,27,432,94771,14,88,94768,14,88
6,72,5,uniform_distribution_high,33,432,95511,15,90,95510,15,90
6,72,6,uniform_distribution_high,39,432,99041,15,91,99030,15,91
6,72,7,uniform_distribution_high,45,432,95753,14,89,95739,14,89
6,72,8,uniform_distribution_high,51,432,97612,15,90,97584,15,90
6,72,9,uniform_distribution_high,57,432,95632,14,89,95589,14,89
6,76,1,uniform_distribution_high,9,456,75483,11,66,75483,11,66
6,76,2,uniform_distribution_high,15,456,89495,13,79,89492,13,79
6,76,3,uniform_distribution_high,21,456,96451,13,83,96450,13,83
6,76,4,uniform_distribution_high,27,456,100712,14,86,99712,14,85
6,76,5,uniform_distribution_high,33,456,99952,14,87,99950,14,87
6,76,6,uniform_distribution_high,39,456,99714,14,88,99708,14,88
6,76,7,uniform_distribution_high,45,456,105193,15,92,105154,15,92
6,76,8,uniform_distribution_high,51,456,104383,15,91,99416,14,87
6,76,9,uniform_distribution_high,57,456,107353,15,94,107298,15,94
8,4,1,uniform_distribution_high,12,32,3317,6,54,3317,6,54
8,4,2,uniform_distribution_high,20,32,3506,7,57,3394,6,55
8,4,3,uniform_distribution_high,28,32,3527,7,62,3432,7,60
8,4,4,uniform_distribution_high,36,32,0,0,0,0,0,0
8,4,5,uniform_distribution_high,44,32,0,0,0,0,0,0
8,4,6,uniform_distribution_high,52,32,0,0,0,0,0,0
8,4,7,uniform_distribution_high,60,32,0,0,0,0,0,0
8,4,8,uniform_distribution_high,68,32,0,0,0,0,0,0
8,4,9,uniform_distribution_high,76,32,0,0,0,0,0,0
8,8,1,uniform_distribution_high,12,64,7719,7,63,7719,7,63
8,8,2,uniform_distribution_high,20,64,8916,9,75,8912,9,75
8,8,3,uniform_distribution_high,28,64,8902,9,77,8892,9,77
8,8,4,uniform_distribution_high,36,64,7793,7,63,7752,7,63
8,8,5,uniform_distribution_high,44,64,8857,8,71,8780,8,70
8,8,6,uniform_distribution_high,52,64,8274,8,71,8166,8,70
8,8,7,uniform_distribution_high,60,64,8309,8,69,8169,8,68
8,8,8,uniform_distribution_high,68,64,4160,4,34,0,0,0
8,8,9,uniform_distribution_high,76,64,0,0,0,0,0,0
8,12,1,uniform_distribution_high,12,96,12425,8,66,12425,8,66
8,12,2,uniform_distribution_high,20,96,12653,8,70,12652,8,70
8,12,3,uniform_distribution_high,28,96,14074,9,78,14070,9,78
8,12,4,uniform_distribution_high,36,96,13190,9,72,13156,9,72
8,12,5,uniform_distribution_high,44,96,15139,10,85,15070,10,84
8,12,6,uniform_distribution_high,52,96,11703,8,66,11616,8,65
8,12,7,uniform_distribution_high,60,96,12378,8,68,12229,8,67
8,12,8,uniform_distribution_high,68,96,12455,8,71,12192,8,69
8,12,9,uniform_distribution_high,76,96,13414,9,75,13050,9,73
8,16,1,uniform_distribution_high,12,128,15669,7,63,15669,7,63
8,16,2,uniform_distribution_high,20,128,18044,9,76,18042,9,76
8,16,3,uniform_distribution_high,28,128,18925,9,78,18921,9,77
8,16,4,uniform_distribution_high,36,128,18797,9,79,18788,9,79
8,16,5,uniform_distribution_high,44,128,17425,9,73,16395,8,69
8,16,6,uniform_distribution_high,52,128,19383,9,79,19362,9,79
8,16,7,uniform_distribution_high,60,128,21388,11,88,21371,11,88
8,16,8,uniform_distribution_high,68,128,15779,8,64,15520,7,63
8,16,9,uniform_distribution_high,76,128,16589,8,69,16182,8,67
8,20,1,uniform_distribution_high,12,160,19130,8,65,19130,8,65
8,20,2,uniform_distribution_high,20,160,23532,9,79,23530,9,79
8,20,3,uniform_distribution_high,28,160,23442,9,78,23427,9,78
8,20,4,uniform_distribution_high,36,160,25006,10,82,24996,10,82
8,20,5,uniform_distribution_high,44,160,24228,10,80,24195,10,80
8,20,6,uniform_distribution_high,52,160,26694,11,88,26652,11,88
8,20,7,uniform_distribution_high,60,160,22472,9,75,22463,9,75
8,20,8,uniform_distribution_high,68,160,24707,10,83,24680,10,83
8,20,9,uniform_distribution_high,76,160,27085,11,90,27000,11,90
8,24,1,uniform_distribution_high,12,192,23965,8,66,23965,8,66
8,24,2,uniform_distribution_high,20,192,27354,9,76,27352,9,76
8,24,3,uniform_distribution_high,28,192,28419,9,78,28395,9,78
8,24,4,uniform_distribution_high,36,192,30221,10,84,30212,10,84
8,24,5,uniform_distribution_high,44,192,31227,10,85,31210,10,85
8,24,6,uniform_distribution_high,52,192,28722,10,80,28638,9,79
8,24,7,uniform_distribution_high,60,192,31664,11,88,31633,11,88
8,24,8,uniform_distribution_high,68,192,26825,9,73,26800,9,73
8,24,9,uniform_distribution_high,76,192,28826,10,80,28818,10,80
8,28,1,uniform_distribution_high,12,224,27049,8,65,27049,8,65
8,28,2,uniform_distribution_high,20,224,33826,9,79,33826,9,79
8,28,3,uniform_distribution_high,28,224,36098,10,85,36087,10,85
8,28,4,uniform_distribution_high,36,224,36413,10,86,36408,10,86
8,28,5,uniform_distribution_high,44,224,38084,11,89,38055,11,89
8,28,6,uniform_distribution_high,52,224,36036,10,87,36030,10,87
8,28,7,uniform_distribution_high,60,224,33612,10,80,33565,10,80
8,28,8,uniform_distribution_high,68,224,37476,10,87,37424,10,87
8,28,9,uniform_distribution_high,76,224,34830,10,83,29763,8,71
8,32,1,uniform_distribution_high,12,256,31922,8,65,31922,8,65
8,32,2,uniform_distribution_high,20,256,37193,9,76,37192,9,76
8,32,3,uniform_distribution_high,28,256,40818,10,84,40806,10,84
8,32,4,uniform_distribution_high,36,256,42512,10,87,42508,10,87
