num_of_agents,num_of_items,L,D,greedy_approximation,greedy_approximation_to_total,greedy_approximation_to_MMS,weak_greedy_approximation,weak_greedy_approximation_to_total,weak_greedy_approximation_to_MMS
10,600,8,85,27721,9,93,27688,9,92
10,600,9,95,28115,9,94,28107,9,94
10,640,1,15,21341,6,66,21341,6,66
10,640,2,25,25605,7,79,25604,7,79
10,640,3,35,27419,8,85,27417,8,85
10,640,4,45,28442,8,88,28440,8,88
10,640,5,55,29057,9,90,29045,9,90
10,640,6,65,29416,9,91,29412,9,91
10,640,7,75,29745,9,92,29736,9,92
10,640,8,85,30016,9,93,30008,9,93
10,640,9,95,30091,9,93,30078,9,93
10,680,1,15,22790,6,66,22790,6,66
10,680,2,25,27336,7,79,27336,7,79
10,680,3,35,29277,8,85,29277,8,85
10,680,4,45,30291,8,88,30288,8,88
10,680,5,55,31048,9,90,31040,9,90
10,680,6,65,31515,9,92,31512,9,92
10,680,7,75,31705,9,92,31696,9,92
10,680,8,85,32110,9,93,32096,9,93
10,680,9,95,32049,9,93,32040,9,93
10,720,1,15,23802,6,66,23802,6,66
10,720,2,25,28560,7,79,28560,7,79
10,720,3,35,30591,8,85,30591,8,85
10,720,4,45,31720,8,88,31720,8,88
10,720,5,55,32377,9,90,32375,9,90
10,720,6,65,32862,9,92,32856,9,92
10,720,7,75,33241,9,93,33236,9,93
10,720,8,85,33527,9,93,33520,9,93
10,720,9,95,33724,9,94,33714,9,94
10,760,1,15,26195,6,66,26195,6,66
10,760,2,25,31424,7,79,31424,7,79
10,760,3,35,33647,8,85,33645,8,85
10,760,4,45,34871,8,88,34868,8,88
10,760,5,55,35639,9,90,35615,9,90
10,760,6,65,36184,9,92,36156,9,91
10,760,7,75,36596,9,93,36589,9,93
10,760,8,85,36657,9,93,36624,9,93
10,760,9,95,37023,9,94,37008,9,94
12,48,1,18,1408,5,63,1408,5,63
12,48,2,30,1685,6,76,1676,6,75
12,48,3,42,931,3,42,921,3,41
12,48,4,54,0,0,0,0,0,0
12,48,5,66,0,0,0,0,0,0
12,48,6,78,0,0,0,0,0,0
12,48,7,90,0,0,0,0,0,0
12,48,8,102,0,0,0,0,0,0
12,48,9,114,0,0,0,0,0,0
12,96,1,18,2614,5,65,2614,5,65
12,96,2,30,3034,6,75,3034,6,75
12,96,3,42,3359,7,84,3357,6,83
12,96,4,54,3406,7,85,3388,7,84
12,96,5,66,2977,6,74,2960,6,74
12,96,6,78,2153,4,53,2142,4,53
12,96,7,90,769,1,19,658,1,16
12,96,8,102,15,0,0,0,0,0
12,96,9,114,0,0,0,0,0,0
12,144,1,18,3741,5,65,3741,5,65
12,144,2,30,4446,6,78,4446,6,78
12,144,3,42,4751,6,83,4743,6,83
12,144,4,54,4740,6,83,4736,6,83
12,144,5,66,5001,7,88,4995,7,87
12,144,6,78,4964,7,87,4926,7,86
12,144,7,90,4677,6,82,4634,6,81
12,144,8,102,4140,6,72,4104,6,72
12,144,9,114,3306,4,58,3240,4,57
12,192,1,18,5228,5,66,5228,5,66
12,192,2,30,6239,6,79,6238,6,79
12,192,3,42,6669,7,84,6663,7,84
12,192,4,54,6895,7,87,6892,7,87
12,192,5,66,6750,7,85,6740,7,85
12,192,6,78,7043,7,89,7032,7,89
12,192,7,90,7024,7,89,7000,7,88
12,192,8,102,7081,7,89,7056,7,89
12,192,9,114,6840,7,86,6804,7,86
12,240,1,18,6948,5,66,6948,5,66
12,240,2,30,8244,6,78,8242,6,78
12,240,3,42,8875,7,84,8874,7,84
12,240,4,54,9148,7,87,9144,7,87
12,240,5,66,9343,7,89,9335,7,89
12,240,6,78,8949,7,85,8928,7,85
12,240,7,90,9125,7,87,9114,7,87
12,240,8,102,9524,7,91,9496,7,90
12,240,9,114,9641,7,92,9612,7,92
12,288,1,18,7951,5,66,7951,5,66
12,288,2,30,9542,6,79,9542,6,79
12,288,3,42,10137,7,84,10137,7,84
12,288,4,54,10535,7,88,10532,7,88
12,288,5,66,10793,7,90,10790,7,90
12,288,6,78,10880,7,91,10878,7,91
12,288,7,90,10552,7,88,10542,7,88
12,288,8,102,10518,7,88,10504,7,87
12,288,9,114,10892,7,91,10881,7,91
12,336,1,18,9171,5,66,9171,5,66
12,336,2,30,10969,6,79,10968,6,79
12,336,3,42,11687,7,84,11685,7,84
12,336,4,54,12166,7,88,12164,7,88
12,336,5,66,12302,7,89,12295,7,89
12,336,6,78,12600,7,91,12594,7,91
12,336,7,90,12720,7,92,12712,7,92
12,336,8,102,12518,7,90,12504,7,90
12,336,9,114,12025,7,87,12006,7,87
12,384,1,18,10638,5,66,10638,5,66
12,384,2,30,12744,6,79,12738,6,79
12,384,3,42,13590,7,85,13581,7,85
12,384,4,54,14067,7,88,14056,7,87
12,384,5,66,14461,7,90,14460,7,90
12,384,6,78,14391,7,90,14382,7,90
12,384,7,90,14762,7,92,14700,7,92
12,384,8,102,14909,7,93,14872,7,93
12,384,9,114,14578,7,91,14553,7,91
12,432,1,18,12074,5,66,12074,5,66
12,432,2,30,14491,6,79,14490,6,79
12,432,3,42,15505,7,85,15504,7,85
12,432,4,54,16047,7,88,16044,7,88
12,432,5,66,16395,7,90,16395,7,90
12,432,6,78,16584,7,91,16578,7,91
12,432,7,90,16529,7,91,16513,7,91
12,432,8,102,16919,7,93,16904,7,93
12,432,9,114,16908,7,93,16893,7,93
12,480,1,18,13206,5,66,13206,5,66
12,480,2,30,15797,6,79,15796,6,79
12,480,3,42,16961,7,85,16959,7,85
12,480,4,54,17513,7,88,17508,7,88
12,480,5,66,17932,7,90,17930,7,90
12,480,6,78,18155,7,91,18150,7,91
12,480,7,90,18256,7,92,18242,7,92
12,480,8,102,18507,7,93,18496,7,93
12,480,9,114,18495,7,93,18495,7,93
12,528,1,18,15241,5,66,15241,5,66
12,528,2,30,18274,6,79,18274,6,79
12,528,3,42,19572,7,85,19572,7,85
12,528,4,54,20295,7,88,20292,7,88
12,528,5,66,20554,7,89,20550,7,89
12,528,6,78,20920,7,91,20916,7,91
12,528,7,90,21267,7,92,21259,7,92
12,528,8,102,21291,7,93,21280,7,93
12,528,9,114,21352,7,93,21339,7,93
12,576,1,18,16369,5,66,16369,5,66
12,576,2,30,19630,6,79,19630,6,79
12,576,3,42,21024,7,85,21024,7,85
12,576,4,54,21802,7,88,21800,7,88
12,576,5,66,22216,7,90,22215,7,90
12,576,6,78,22543,7,91,22542,7,91
12,576,7,90,22806,7,92,22806,7,92
12,576,8,102,22965,7,93,22960,7,93
12,576,9,114,22485,7,91,22473,7,91
12,624,1,18,17688,5,66,17688,5,66
12,624,2,30,21204,6,79,21204,6,79
12,624,3,42,22698,7,85,22698,7,85
12,624,4,54,23528,7,88,23528,7,88
12,624,5,66,24056,7,90,24055,7,90
12,624,6,78,24366,7,91,24360,7,91
12,624,7,90,24384,7,91,24381,7,91
12,624,8,102,24909,7,93,24904,7,93
12,624,9,114,24901,7,93,24885,7,93
12,672,1,18,18366,5,66,18366,5,66
12,672,2,30,22023,6,79,22020,6,79
12,672,3,42,23560,7,85,23559,7,85
12,672,4,54,24452,7,88,24444,7,88
12,672,5,66,24966,7,90,24940,7,90
12,672,6,78,25290,7,91,25290,7,91
12,672,7,90,25618,7,92,25585,7,92
12,672,8,102,25687,7,93,25680,7,93
12,672,9,114,25885,7,93,25866,7,93
12,720,1,18,19824,5,66,19824,5,66
12,720,2,30,23770,6,79,23770,6,79
12,720,3,42,25476,7,85,25476,7,85
12,720,4,54,26361,7,88,26360,7,88
12,720,5,66,26925,7,90,26925,7,90
12,720,6,78,27275,7,91,27270,7,91
12,720,7,90,27563,7,92,27552,7,92
12,720,8,102,27641,7,92,27624,7,92
12,720,9,114,28079,7,94,28071,7,94
12,768,1,18,22119,5,66,22119,5,66
12,768,2,30,26538,6,79,26538,6,79
12,768,3,42,28407,7,85,28407,7,85
12,768,4,54,29412,7,88,29412,7,88
12,768,5,66,30106,7,90,30105,7,90
12,768,6,78,30410,7,91,30390,7,91
12,768,7,90,30828,7,92,30828,7,92
12,768,8,102,31054,7,93,31048,7,93
12,768,9,114,31119,7,93,31104,7,93
12,816,1,18,23081,5,66,23081,5,66
12,816,2,30,27687,6,79,27686,6,79
12,816,3,42,29664,7,85,29664,7,85
12,816,4,54,30764,7,88,30764,7,88
12,816,5,66,31423,7,90,31420,7,90
12,816,6,78,31890,7,92,31890,7,92
12,816,7,90,32172,7,92,32165,7,92
12,816,8,102,32437,7,93,32432,7,93
12,816,9,114,32652,7,94,32652,7,94
12,864,1,18,23988,5,66,23988,5,66
12,864,2,30,28778,6,79,28778,6,79
12,864,3,42,30829,7,85,30828,7,85
12,864,4,54,31937,7,88,31932,7,88
12,864,5,66,32676,7,90,32675,7,90
12,864,6,78,33184,7,92,33180,7,92
12,864,7,90,33483,7,93,33474,7,92
12,864,8,102,33724,7,93,33720,7,93
12,864,9,114,33913,7,94,33903,7,94
12,912,1,18,25256,5,66,25256,5,66
12,912,2,30,30301,6,79,30300,6,79
12,912,3,42,32446,7,85,32445,7,85
12,912,4,54,33635,7,88,33632,7,88
12,912,5,66,34405,7,90,34405,7,90
12,912,6,78,34929,7,92,34926,7,92
12,912,7,90,35329,7,93,35329,7,93
12,912,8,102,35506,7,93,35488,7,93
12,912,9,114,35784,7,94,35748,7,94
14,56,1,21,1278,4,62,1278,4,62
14,56,2,35,1476,5,72,1476,5,72
14,56,3,49,878,3,42,846,2,41
14,56,4,63,0,0,0,0,0,0
14,56,5,77,0,0,0,0,0,0
14,56,6,91,0,0,0,0,0,0
14,56,7,105,0,0,0,0,0,0
14,56,8,119,0,0,0,0,0,0
14,56,9,133,0,0,0,0,0,0
14,112,1,21,3030,4,65,3030,4,65
14,112,2,35,3457,5,74,3448,5,74
14,112,3,49,3896,6,84,3894,6,84
14,112,4,63,3744,5,80,3728,5,80
14,112,5,77,3634,5,78,3580,5,77
14,112,6,91,2953,4,63,2892,4,62
14,112,7,105,1238,1,26,1176,1,25
14,112,8,119,17,0,0,0,0,0
14,112,9,133,0,0,0,0,0,0
14,168,1,21,3716,4,66,3716,4,66
14,168,2,35,4406,5,78,4406,5,78
14,168,3,49,4722,6,84,4722,6,84
14,168,4,63,4741,6,84,4732,6,84
14,168,5,77,4995,6,89,4985,6,88
14,168,6,91,4805,6,85,4782,6,85
14,168,7,105,4497,5,80,4487,5,79
14,168,8,119,3806,4,67,3784,4,67
14,168,9,133,3044,3,54,3033,3,54
14,224,1,21,5332,4,66,5332,4,66
14,224,2,35,6394,5,79,6394,5,79
14,224,3,49,6795,6,84,6795,6,84
14,224,4,63,7013,6,87,7004,6,87
14,224,5,77,6895,6,85,6890,6,85
14,224,6,91,7130,6,88,7104,6,88
14,224,7,105,7290,6,90,7266,6,90
14,224,8,119,7389,6,92,7368,6,91
14,224,9,133,7122,6,88,7110,6,88
14,280,1,21,7256,4,66,7256,4,66
14,280,2,35,8571,5,78,8570,5,78
14,280,3,49,9186,6,84,9186,6,84
14,280,4,63,9563,6,87,9560,6,87
14,280,5,77,9729,6,89,9720,6,89
14,280,6,91,9286,6,85,9270,6,85
14,280,7,105,9527,6,87,9527,6,87
14,280,8,119,9987,6,91,9976,6,91
14,280,9,133,9908,6,90,9837,6,90
14,336,1,21,7935,4,66,7935,4,66
14,336,2,35,9519,5,79,9518,5,79
14,336,3,49,10095,6,84,10092,6,84
14,336,4,63,10514,6,88,10512,6,88
14,336,5,77,10657,6,89,10645,6,89
14,336,6,91,10867,6,91,10860,6,90
14,336,7,105,10547,6,88,10528,6,88
14,336,8,119,10380,6,86,10376,6,86
14,336,9,133,10861,6,91,10845,6,90
14,392,1,21,9490,4,66,9490,4,66
14,392,2,35,11386,5,79,11386,5,79
14,392,3,49,12167,6,85,12165,6,85
14,392,4,63,12591,6,88,12588,6,88
14,392,5,77,12651,6,88,12640,6,88
14,392,6,91,13074,6,91,13068,6,91
14,392,7,105,13137,6,92,13111,6,91
14,392,8,119,12955,6,90,12944,6,90
14,392,9,133,12561,6,88,12546,6,87
14,448,1,21,10650,4,66,10650,4,66
14,448,2,35,12763,5,79,12762,5,79
14,448,3,49,13582,6,84,13578,6,84
14,448,4,63,14091,6,88,14088,6,88
14,448,5,77,14440,6,90,14435,6,90
14,448,6,91,14243,6,89,14238,6,89
14,448,7,105,14778,6,92,14777,6,92
14,448,8,119,14751,6,92,14720,6,92
14,448,9,133,14650,6,91,14625,6,91
14,504,1,21,11749,4,66,11749,4,66
14,504,2,35,14104,5,79,14104,5,79
14,504,3,49,15102,6,85,15102,6,85
14,504,4,63,15550,6,88,15520,6,87
14,504,5,77,15895,6,90,15895,6,90
14,504,6,91,16127,6,91,16122,6,91
14,504,7,105,16171,6,91,16149,6,91
14,504,8,119,16431,6,93,16424,6,93
14,504,9,133,16480,6,93,16470,6,93
14,560,1,21,13302,4,66,13302,4,66
14,560,2,35,15940,5,79,15940,5,79
14,560,3,49,17083,6,85,17082,6,85
14,560,4,63,17623,6,88,17620,6,88
14,560,5,77,17971,6,90,17965,6,89
14,560,6,91,18257,6,91,18252,6,91
14,560,7,105,18368,6,92,18347,6,91
14,560,8,119,18399,6,92,18392,6,92
14,560,9,133,18748,6,93,18738,6,93
14,616,1,21,14937,4,66,14937,4,66
14,616,2,35,17913,5,79,17910,5,79
14,616,3,49,19155,6,85,19155,6,85
14,616,4,63,19855,6,88,19852,6,88
14,616,5,77,20299,6,90,20295,6,90
14,616,6,91,20515,6,91,20508,6,91
14,616,7,105,20851,6,93,20846,6,93
14,616,8,119,20648,6,92,20632,6,92
14,616,9,133,20975,6,93,20970,6,93
14,672,1,21,16084,4,66,16084,4,66
14,672,2,35,19290,5,79,19290,5,79
14,672,3,49,20639,6,85,20637,6,85
14,672,4,63,21395,6,88,21392,6,88
14,672,5,77,21847,6,90,21845,6,90
14,672,6,91,22086,6,91,22074,6,91
14,672,7,105,22314,6,92,22309,6,92
14,672,8,119,22635,6,93,22624,6,93
14,672,9,133,22242,6,92,22221,6,92
14,728,1,21,17567,4,66,17567,4,66
14,728,2,35,21064,5,79,21064,5,79
14,728,3,49,22568,6,85,22566,6,85
14,728,4,63,23358,6,88,23356,6,88
14,728,5,77,23853,6,90,23850,6,90
14,728,6,91,24172,6,91,24162,6,91
14,728,7,105,24272,6,92,24262,6,92
14,728,8,119,24703,6,93,24696,6,93
14,728,9,133,24758,6,93,24741,6,93
14,784,1,21,18956,4,66,18956,4,66
14,784,2,35,22733,5,79,22732,5,79
14,784,3,49,24311,6,85,24309,6,85
14,784,4,63,25239,6,88,25236,6,88
14,784,5,77,25773,6,90,25770,6,90
14,784,6,91,26169,6,92,26166,6,92
14,784,7,105,26395,6,92,26390,6,92
14,784,8,119,26636,6,93,26632,6,93
14,784,9,133,26814,6,94,26811,6,94
14,840,1,21,20473,4,66,20473,4,66
14,840,2,35,24562,5,79,24562,5,79
14,840,3,49,26283,6,85,26283,6,85
14,840,4,63,27261,6,88,27260,6,88
14,840,5,77,27868,6,90,27865,6,90
14,840,6,91,28114,6,91,28110,6,91
14,840,7,105,28471,6,92,28469,6,92
14,840,8,119,28502,6,92,28496,6,92
14,840,9,133,29028,6,94,29025,6,94
14,896,1,21,21082,4,66,21082,4,66
14,896,2,35,25294,5,79,25294,5,79
14,896,3,49,27081,6,85,27081,6,85
14,896,4,63,28044,6,88,28044,6,88
14,896,5,77,28698,6,90,28695,6,90
14,896,6,91,29100,6,92,29100,6,92
14,896,7,105,29436,6,93,29435,6,93
14,896,8,119,29664,6,93,29664,6,93
14,896,9,133,29679,6,93,29673,6,93
14,952,1,21,22198,4,66,22198,4,66
14,952,2,35,26634,5,79,26634,5,79
14,952,3,49,28527,6,85,28527,6,85
14,952,4,63,29564,6,88,29560,6,88
14,952,5,77,30224,6,90,30215,6,90
14,952,6,91,30662,6,92,30660,6,92
14,952,7,105,30844,6,92,30835,6,92
14,952,8,119,31087,6,93,31040,6,93
14,952,9,133,31197,6,93,31185,6,93
14,1008,1,21,23784,4,66,23784,4,66
14,1008,2,35,28534,5,79,28534,5,79
14,1008,3,49,30567,6,85,30567,6,85
14,1008,4,63,31661,6,88,31648,6,88
14,1008,5,77,32335,6,90,32330,6,90
14,1008,6,91,32761,6,91,32760,6,91
14,1008,7,105,33171,6,92,33166,6,92
14,1008,8,119,33480,6,93,33480,6,93
14,1008,9,133,33654,6,94,33633,6,94
14,1064,1,21,25099,4,66,25099,4,66
14,1064,2,35,30110,5,79,30110,5,79
14,1064,3,49,32251,6,85,32250,6,85
14,1064,4,63,33408,6,88,33408,6,88
14,1064,5,77,34128,6,90,34125,6,90
14,1064,6,91,34676,6,92,34668,6,92
14,1064,7,105,34954,6,92,34944,6,92
14,1064,8,119,35074,6,93,35064,6,93
14,1064,9,133,35507,6,94,35496,6,94
16,64,1,24,1251,4,64,1251,4,64
16,64,2,40,1367,4,70,1366,4,70
16,64,3,56,516,1,26,510,1,26
16,64,4,72,0,0,0,0,0,0
16,64,5,88,0,0,0,0,0,0
16,64,6,104,0,0,0,0,0,0
16,64,7,120,0,0,0,0,0,0
16,64,8,136,0,0,0,0,0,0
16,64,9,152,0,0,0,0,0,0
16,128,1,24,2671,4,65,2671,4,65
16,128,2,40,3091,4,76,3090,4,76
16,128,3,56,3383,5,83,3378,5,83
16,128,4,72,3457,5,85,3456,5,85
16,128,5,88,3090,4,76,3075,4,75
16,128,6,104,2395,3,59,2382,3,58
16,128,7,120,1050,1,25,980,1,24
16,128,8,136,0,0,0,0,0,0
16,128,9,152,0,0,0,0,0,0
16,192,1,24,3907,4,66,3907,4,66
16,192,2,40,4605,4,78,4604,4,78
16,192,3,56,4920,5,83,4908,5,83
16,192,4,72,4931,5,83,4928,5,83
16,192,5,88,5198,5,88,5195,5,88
16,192,6,104,5150,5,87,5136,5,87
16,192,7,120,4825,5,82,4802,5,81
16,192,8,136,4232,4,71,4200,4,71
16,192,9,152,3374,3,57,3348,3,56
16,256,1,24,5435,4,66,5435,4,66
16,256,2,40,6512,4,79,6508,4,79
16,256,3,56,6923,5,84,6918,5,84
16,256,4,72,7120,5,87,7112,5,86
16,256,5,88,6749,5,82,6745,5,82
16,256,6,104,7228,5,88,7224,5,88
16,256,7,120,7543,5,92,7539,5,92
16,256,8,136,7532,5,92,7520,5,91
16,256,9,152,7216,5,88,7182,5,87
16,320,1,24,6699,4,66,6699,4,66
16,320,2,40,7961,4,79,7960,4,79
16,320,3,56,8577,5,85,8571,5,85
16,320,4,72,8855,5,87,8852,5,87
16,320,5,88,9052,5,89,9050,5,89
16,320,6,104,8584,5,85,8568,5,85
16,320,7,120,8838,5,87,8834,5,87
16,320,8,136,9243,5,91,9240,5,91
16,320,9,152,9411,5,93,9405,5,93
16,384,1,24,8243,4,66,8243,4,66
16,384,2,40,9884,4,79,9884,4,79
16,384,3,56,10504,5,84,10503,5,84
16,384,4,72,10820,5,87,10820,5,87
16,384,5,88,11148,5,90,11145,5,90
16,384,6,104,11169,5,90,11160,5,90
16,384,7,120,11027,5,89,11018,5,89
16,384,8,136,10814,5,87,10808,5,87
16,384,9,152,11092,5,89,11088,5,89
16,448,1,24,9147,4,66,9147,4,66
16,448,2,40,10947,4,79,10946,4,79
16,448,3,56,11662,5,84,11658,5,84
16,448,4,72,12145,5,88,12140,5,88
16,448,5,88,12181,5,88,12180,5,88
16,448,6,104,12582,5,91,12576,5,91
16,448,7,120,12614,5,91,12607,5,91
16,448,8,136,12494,5,90,12488,5,90
16,448,9,152,11986,5,87,11961,5,87
16,512,1,24,11337,4,66,11337,4,66
16,512,2,40,13566,4,79,13564,4,79
16,512,3,56,14494,5,85,14493,5,85
16,512,4,72,14893,5,87,14892,5,87
16,512,5,88,15319,5,90,15315,5,89
16,512,6,104,15201,5,89,15198,5,89
16,512,7,120,15727,5,92,15715,5,92
16,512,8,136,15659,5,92,15648,5,91
16,512,9,152,15683,5,92,15624,5,91
16,576,1,24,12100,4,66,12100,4,66
16,576,2,40,14492,4,79,14492,4,79
16,576,3,56,15539,5,85,15537,5,85
16,576,4,72,16001,5,88,16000,5,88
16,576,5,88,16373,5,90,16370,5,90
16,576,6,104,16580,5,91,16578,5,91
16,576,7,120,16547,5,91,16541,5,91
16,576,8,136,16929,5,93,16920,5,93
16,576,9,152,16927,5,93,16920,5,93
16,640,1,24,12932,4,66,12932,4,66
16,640,2,40,15500,4,79,15500,4,79
16,640,3,56,16592,5,85,16590,5,85
16,640,4,72,17214,5,88,17212,5,88
16,640,5,88,17454,5,89,17450,5,89
16,640,6,104,17821,5,91,17814,5,91
16,640,7,120,17804,5,91,17801,5,91
16,640,8,136,17943,5,92,17936,5,92
16,640,9,152,18190,5,93,18180,5,93
16,704,1,24,15353,4,66,15353,4,66
16,704,2,40,18406,4,79,18406,4,79
16,704,3,56,19695,5,85,19695,5,85
16,704,4,72,20353,5,88,20352,5,88
16,704,5,88,20892,5,90,20890,5,90
16,704,6,104,21172,5,91,21168,5,91
16,704,7,120,21406,5,92,21406,5,92
16,704,8,136,21279,5,92,21256,5,92
16,704,9,152,21476,5,93,21474,5,93
16,768,1,24,16328,4,66,16328,4,66
16,768,2,40,19570,4,79,19570,4,79
16,768,3,56,20965,5,85,20964,5,85
16,768,4,72,21709,5,88,21704,5,88
16,768,5,88,22160,5,90,22160,5,90
16,768,6,104,22447,5,91,22434,5,91
16,768,7,120,22756,5,92,22729,5,92
16,768,8,136,22842,5,93,22808,5,93
16,768,9,152,22546,5,92,22518,5,91
16,832,1,24,17091,4,66,17091,4,66
16,832,2,40,20504,4,79,20504,4,79
16,832,3,56,21939,5,85,21939,5,85
16,832,4,72,22770,5,88,22768,5,88
16,832,5,88,23232,5,90,23230,5,90
16,832,6,104,23516,5,91,23514,5,91
16,832,7,120,23539,5,91,23534,5,91
16,832,8,136,23981,5,93,23976,5,93
16,832,9,152,24103,5,93,24102,5,93
16,896,1,24,18684,4,66,18684,4,66
16,896,2,40,22407,4,79,22406,4,79
16,896,3,56,24002,5,85,24000,5,85
16,896,4,72,24853,5,88,24852,5,88
16,896,5,88,25450,5,90,25450,5,90
16,896,6,104,25776,5,91,25776,5,91
16,896,7,120,26026,5,92,26026,5,92
16,896,8,136,26235,5,93,26224,5,93
16,896,9,152,26330,5,93,26316,5,93
16,960,1,24,19941,4,66,19941,4,66
16,960,2,40,23916,4,79,23916,4,79
16,960,3,56,25597,5,85,25596,5,85
16,960,4,72,26567,5,88,26564,5,88
16,960,5,88,27068,5,90,27065,5,90
16,960,6,104,27458,5,91,27456,5,91
16,960,7,120,27717,5,92,27713,5,92
16,960,8,136,27728,5,92,27720,5,92
16,960,9,152,28230,5,94,28224,5,94
16,1024,1,24,21161,4,66,21161,4,66
16,1024,2,40,25385,4,79,25384,4,79
16,1024,3,56,27199,5,85,27198,5,85
16,1024,4,72,28206,5,88,28200,5,88
16,1024,5,88,28800,5,90,28795,5,90
16,1024,6,104,29199,5,91,29196,5,91
16,1024,7,120,29509,5,92,29505,5,92
16,1024,8,136,29680,5,93,29672,5,93
16,1024,9,152,29843,5,93,29826,5,93
16,1088,1,24,22210,4,66,22210,4,66
16,1088,2,40,26620,4,79,26620,4,79
16,1088,3,56,28548,5,85,28548,5,85
16,1088,4,72,29493,5,88,29492,5,88
16,1088,5,88,30242,5,90,30240,5,90
16,1088,6,104,30677,5,92,30672,5,92
16,1088,7,120,30934,5,92,30933,5,92
16,1088,8,136,31187,5,93,31176,5,93
16,1088,9,152,31236,5,93,31230,5,93
16,1152,1,24,24006,4,66,24006,4,66
16,1152,2,40,28798,4,79,28798,4,79
16,1152,3,56,30845,5,85,30843,5,85
16,1152,4,72,31947,5,88,31944,5,88
16,1152,5,88,32666,5,90,32660,5,90
16,1152,6,104,33180,5,92,33180,5,92
16,1152,7,120,33536,5,93,33530,5,93
16,1152,8,136,33811,5,93,33808,5,93
16,1152,9,152,33954,5,94,33948,5,94
16,1216,1,24,25632,4,66,25632,4,66
16,1216,2,40,30752,4,79,30752,4,79
16,1216,3,56,32934,5,85,32934,5,85
16,1216,4,72,34140,5,88,34140,5,88
16,1216,5,88,34932,5,90,34930,5,90
16,1216,6,104,35445,5,92,35430,5,92
16,1216,7,120,35802,5,93,35798,5,93
16,1216,8,136,35953,5,93,35944,5,93
16,1216,9,152,36290,5,94,36270,5,94
18,72,1,27,1321,3,61,1321,3,61
18,72,2,45,1552,4,72,1544,4,72
18,72,3,63,935,2,43,930,2,43
18,72,4,81,0,0,0,0,0,0
18,72,5,99,0,0,0,0,0,0
18,72,6,117,0,0,0,0,0,0
18,72,7,135,0,0,0,0,0,0
18,72,8,153,0,0,0,0,0,0
18,72,9,171,0,0,0,0,0,0
18,144,1,27,2526,3,65,2526,3,65
18,144,2,45,2951,4,76,2950,4,76
18,144,3,63,3256,4,84,3255,4,84
18,144,4,81,3184,4,82,3184,4,82
18,144,5,99,2726,3,70,2715,3,70
18,144,6,117,1800,2,46,1794,2,46
18,144,7,135,538,0,13,511,0,13
18,144,8,153,0,0,0,0,0,0
18,144,9,171,0,0,0,0,0,0
18,216,1,27,3893,3,66,3893,3,66
18,216,2,45,4593,4,78,4592,4,78
18,216,3,63,4876,4,83,4875,4,83
18,216,4,81,4943,4,84,4940,4,84
18,216,5,99,5256,4,89,5255,4,89
18,216,6,117,5190,4,88,5178,4,88
18,216,7,135,4879,4,83,4851,4,82
18,216,8,153,4130,3,70,4104,3,70
18,216,9,171,3212,3,54,3195,3,54
18,288,1,27,5369,3,66,5369,3,66
18,288,2,45,6430,4,79,6430,4,79
18,288,3,63,6771,4,83,6771,4,83
18,288,4,81,7041,4,87,7040,4,87
18,288,5,99,6720,4,83,6720,4,83
18,288,6,117,7142,4,88,7134,4,88
18,288,7,135,7416,5,91,7413,5,91
18,288,8,153,7370,5,91,7360,5,91
18,288,9,171,7156,4,88,7146,4,88
18,360,1,27,7004,3,66,7004,3,66
18,360,2,45,8350,4,79,8350,4,79
18,360,3,63,8964,4,85,8964,4,85
18,360,4,81,9268,4,87,9268,4,87
18,360,5,99,9438,4,89,9435,4,89
18,360,6,117,9212,4,87,9210,4,87
18,360,7,135,9344,4,88,9331,4,88
18,360,8,153,9576,5,90,9568,5,90
18,360,9,171,9512,5,90,9504,5,90
18,432,1,27,8315,3,66,8315,3,66
18,432,2,45,9948,4,79,9948,4,79
18,432,3,63,10551,4,84,10545,4,84
18,432,4,81,11002,4,88,11000,4,88
18,432,5,99,11249,5,90,11245,5,90
18,432,6,117,11249,5,90,11238,5,90
18,432,7,135,11028,4,88,11018,4,88
18,432,8,153,10751,4,86,10744,4,86
18,432,9,171,11266,5,90,11259,5,90
18,504,1,27,9295,3,66,9295,3,66
18,504,2,45,11149,4,79,11148,4,79
18,504,3,63,11940,4,85,11937,4,85
18,504,4,81,12274,4,87,12268,4,87
18,504,5,99,12322,4,88,12315,4,88
18,504,6,117,12813,5,91,12810,5,91
18,504,7,135,12835,5,91,12831,5,91
18,504,8,153,12511,4,89,12496,4,89
18,504,9,171,11969,4,85,11952,4,85
18,576,1,27,10762,3,66,10762,3,66
18,576,2,45,12874,4,79,12874,4,79
18,576,3,63,13747,4,85,13746,4,85
18,576,4,81,14238,4,88,14236,4,88
18,576,5,99,14590,5,90,14580,5,90
18,576,6,117,14402,4,89,14400,4,89
18,576,7,135,14936,5,92,14931,5,92
18,576,8,153,14966,5,92,14936,5,92
18,576,9,171,14858,5,91,14832,5,91
18,648,1,27,11708,3,66,11708,3,66
18,648,2,45,14023,4,79,14022,4,79
18,648,3,63,14982,4,85,14982,4,85
18,648,4,81,15569,4,88,15568,4,88
18,648,5,99,15890,5,90,15890,5,90
18,648,6,117,16044,5,91,16044,5,91
18,648,7,135,16094,5,91,16086,5,91
18,648,8,153,16397,5,93,16392,5,93
18,648,9,171,16517,5,94,16497,5,93
18,720,1,27,13501,3,66,13501,3,66
